param_name,pair,side,signal_date,entry_date,exit_date,exit_year,exit_time,entry_price,exit_price,tp_price,sl_price,exit_reason,bar_hold_days,calendar_hold_days,gross_return,spread_cost_pct,net_return,win,signal_close,signal_ma,signal_rsi,signal_prev_high,signal_prev_low,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min
A_v703_stable,GBPUSD=X,SHORT,2025-07-09,2025-07-10,2025-07-14,2025,1752451200,1.3597116470336914,1.3461145305633544,1.3461145305633544,1.3678699169158937,TP,3,4,0.010000000000000071,8.825400610621276e-05,0.00991174599389386,True,1.3585295677185059,1.3590598917007446,63.59291624183703,1.374721646308899,1.3416515588760376,0.007,0.01,0.006,9,40,60
A_v703_stable,GBPUSD=X,SHORT,2025-08-22,2025-08-25,2025-09-02,2025,1756771200,1.3509807586669922,1.3374709510803222,1.3374709510803222,1.359086643218994,TP,7,8,0.01000000000000004,8.882435906667062e-05,0.00991117564093337,True,1.3419395685195923,1.3430892753601074,61.87483600104959,1.3585295677185059,1.3209865093231201,0.007,0.01,0.006,9,40,60
A_v703_stable,GBPUSD=X,SHORT,2025-11-26,2025-11-27,2025-12-03,2025,1764720000,1.3245033025741577,1.3324503223896027,1.311258269548416,1.3324503223896027,SL,5,6,-0.006000000000000032,9.060000059401989e-05,-0.006090600000594052,False,1.315870761871338,1.3167284631729126,63.49882771861607,1.3279330730438232,1.3021697998046875,0.007,0.01,0.006,9,40,60
A_v703_stable,USDJPY=X,LONG,2025-12-11,2025-12-12,2025-12-16,2025,1765843200,155.4770050048828,154.54414297485351,157.03177505493164,154.54414297485351,SL,3,4,-0.006000000000000009,3.8590915742244764e-05,-0.006038590915742254,False,155.7899932861328,155.51327880859375,37.16460933933994,157.36900329589844,154.5850067138672,0.007,0.01,0.006,9,40,60
B_v703_more_trades,EURUSD=X,SHORT,2018-02-09,2018-02-12,2018-02-13,2018,1518480000,1.2253400087356567,1.2326920487880706,1.2130866086483,1.2326920487880706,SL,2,1,-0.005999999999999931,3.26440006160194e-05,-0.00603264400061595,False,1.2260762453079224,1.2262639284133912,50.421051827929894,1.2510008811950684,1.2042099237442017,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-02-26,2018-02-27,2018-02-28,2018,1519776000,1.3964530229568481,1.3824884927272796,1.3824884927272796,1.4048317410945892,TP,2,1,0.010000000000000057,8.593199916307398e-05,0.009914068000836983,True,1.3968042135238647,1.4023742437362672,51.515722729013355,1.4266760349273682,1.3827433586120605,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-02-28,2018-03-01,2018-03-05,2018,1520208000,1.3753076791763306,1.3835595252513886,1.3615546023845673,1.3835595252513886,SL,3,4,-0.006000000000000029,8.725320291374204e-05,-0.006087253202913771,False,1.3906078338623047,1.4018555879592896,51.740490910468935,1.4266760349273682,1.3827433586120605,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-03-02,2018-03-05,2018-03-06,2018,1520294400,1.231845736503601,1.2392368109226226,1.219527279138565,1.2392368109226226,SL,2,1,-0.005999999999999944,3.247159836225408e-05,-0.006032471598362198,False,1.2270842790603638,1.2352121877670288,51.14308845341703,1.2510008811950684,1.2191256284713745,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-03-16,2018-03-19,2018-03-22,2018,1521676800,1.228078842163086,1.2354473152160645,1.215798053741455,1.2354473152160645,SL,4,3,-0.006000000000000076,3.2571198710292656e-05,-0.006032571198710368,False,1.2309207916259766,1.2337842321395873,51.68047405988163,1.2503595352172852,1.2191256284713745,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-03-29,2018-03-30,2018-04-10,2018,1523318400,1.2302544116973877,1.2376359381675721,1.2179518675804137,1.2376359381675721,SL,8,11,-0.006000000000000075,3.251360012992095e-05,-0.006032513600129996,False,1.2310267686843872,1.232837471961975,50.246778284805934,1.2457488775253296,1.2191256284713745,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-04-10,2018-04-11,2018-04-23,2018,1524441600,1.2363842725753784,1.2240204298496247,1.2240204298496247,1.2438025782108306,TP,9,12,0.00999999999999997,3.235240118080791e-05,0.009967647598819162,True,1.2322403192520142,1.2330247735977173,56.217790346828714,1.2457488775253296,1.2251598834991455,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-04-20,2018-04-23,2018-04-27,2018,1524787200,1.4003444910049438,1.3863410460948944,1.3863410460948944,1.4087465579509735,TP,5,4,0.010000000000000012,8.569319961681939e-05,0.009914306800383193,True,1.4086490869522095,1.4126927661895752,53.35982946848355,1.4342057704925537,1.400874137878418,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-06-13,2018-06-14,2018-06-14,2018,1528934400,1.1806375980377197,1.1688312220573425,1.1688312220573425,1.1877214236259461,TP,1,0,0.010000000000000052,3.3879998457174373e-05,0.009966120001542877,True,1.17482590675354,1.17623911857605,53.47857879686092,1.1820889711380005,1.1539349555969238,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-06-13,2018-06-14,2018-06-15,2018,1529020800,1.338329792022705,1.324946494102478,1.324946494102478,1.3463597707748414,TP,2,1,0.01000000000000002,8.966399815297855e-05,0.00991033600184704,True,1.3372559547424316,1.3415390062332153,50.13854362936809,1.354830026626587,1.3253810405731201,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-06-19,2018-06-20,2018-06-22,2018,1529625600,1.1589365005493164,1.1658901195526123,1.1473471355438232,1.1658901195526123,SL,3,2,-0.0060000000000000366,3.451440176492903e-05,-0.006034514401764965,False,1.1630746126174927,1.1720509958267211,56.37485677795719,1.1807769536972046,1.1539349555969238,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURJPY=X,LONG,2018-06-27,2018-06-28,2018-06-29,2018,1530230400,127.44599914550781,128.7204591369629,128.7204591369629,126.68132315063477,TP,2,1,0.009999999999999972,7.846460514294205e-05,0.009921535394857031,True,128.26100158691406,128.25475952148437,38.69397269860249,130.1199951171875,125.0459976196289,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-07-05,2018-07-06,2018-07-06,2018,1530835200,1.169385552406311,1.176401865720749,1.157691696882248,1.176401865720749,SL,1,0,-0.005999999999999996,3.420599811387248e-05,-0.006034205998113868,False,1.166235089302063,1.1673333358764648,58.680802418579326,1.1807769536972046,1.1562966108322144,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-07-10,2018-07-11,2018-07-13,2018,1531440000,1.3259961605072021,1.3127361989021302,1.3127361989021302,1.3339521374702454,TP,3,2,0.009999999999999926,9.049799959760006e-05,0.009909502000402326,True,1.325556755065918,1.3267572975158692,55.809222613472365,1.3382760286331177,1.3075141906738281,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-07-13,2018-07-16,2018-07-23,2018,1532304000,1.1678968667984009,1.1749042479991914,1.1562178981304168,1.1749042479991914,SL,6,7,-0.006000000000000059,3.42495995469647e-05,-0.006034249599547024,False,1.1665889024734497,1.1669555282592774,50.41640130205568,1.1756960153579712,1.1562966108322144,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-07-23,2018-07-24,2018-07-26,2018,1532563200,1.3104442358016968,1.318306901216507,1.29733979344368,1.318306901216507,SL,3,2,-0.0059999999999999975,9.157200033512835e-05,-0.006091572000335126,False,1.3147169351577759,1.3193351316452027,50.23028133335452,1.329787254333496,1.3023037910461426,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURJPY=X,LONG,2018-08-02,2018-08-03,2018-08-06,2018,1533513600,129.3939971923828,128.6176332092285,130.68793716430665,128.6176332092285,SL,2,3,-0.006000000000000115,7.728333784396516e-05,-0.00607728333784408,False,130.1929931640625,130.09739807128906,37.53529549573988,131.68800354003906,128.86599731445312,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-09-04,2018-09-05,2018-09-05,2018,1536105600,1.2859420776367188,1.2936577301025391,1.2730826568603515,1.2936577301025391,SL,1,0,-0.006000000000000068,9.331680025630225e-05,-0.00609331680025637,False,1.2869019508361816,1.288622670173645,59.684972523655304,1.3035939931869507,1.2693899869918823,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-09-05,2018-09-06,2018-09-07,2018,1536278400,1.2914056777954102,1.2991541118621825,1.278491621017456,1.2991541118621825,SL,2,1,-0.005999999999999946,9.292200124507344e-05,-0.0060929220012450195,False,1.2858428955078125,1.2875698328018188,60.71945061038976,1.3035939931869507,1.2693899869918823,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-09-28,2018-10-01,2018-10-04,2018,1538611200,1.160496711730957,1.1488917446136475,1.1488917446136475,1.1674596920013427,TP,4,3,0.009999999999999953,3.446799943132745e-05,0.009965532000568626,True,1.1637378931045532,1.1664496326446534,57.42101430115458,1.1775927543640137,1.1561094522476196,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-10-18,2018-10-19,2018-10-25,2018,1540425600,1.3020155429840088,1.2889953875541686,1.2889953875541686,1.3098276362419128,TP,5,6,0.01000000000000004,9.216479837481773e-05,0.009907835201625222,True,1.3104442358016968,1.311754126548767,51.5963549955955,1.327087163925171,1.294062852859497,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-11-15,2018-11-16,2018-11-16,2018,1542326400,1.276617407798767,1.2842771122455596,1.2638512337207795,1.2842771122455596,SL,1,0,-0.005999999999999948,9.399840489948542e-05,-0.006093998404899433,False,1.2986170053482056,1.2992718029022217,58.054909979255704,1.3128528594970703,1.2708903551101685,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2018-11-19,2018-11-20,2018-11-27,2018,1543276800,1.2856941223144531,1.2728371810913086,1.2728371810913086,1.2934082870483399,TP,6,7,0.009999999999999986,9.333479706975792e-05,0.009906665202930228,True,1.2833181619644165,1.2963181638717651,51.22485371334279,1.3128528594970703,1.2708903551101685,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-11-21,2018-11-22,2018-11-28,2018,1543363200,1.1388872861862183,1.127498413324356,1.127498413324356,1.1457206099033357,TP,5,6,0.0100000000000001,3.5122000644987136e-05,0.009964877999355113,True,1.1372424364089966,1.1393160390853883,54.33670582167064,1.147315263748169,1.1233429908752441,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-12-03,2018-12-04,2018-12-10,2018,1544400000,1.135589361190796,1.1424028973579408,1.1242334675788879,1.1424028973579408,SL,5,6,-0.0060000000000000765,3.5224000300650415e-05,-0.006035224000300727,False,1.1342240571975708,1.1364254570007324,59.31966649036861,1.1455016136169434,1.1233429908752441,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2018-12-18,2018-12-19,2018-12-20,2018,1545264000,1.1375658512115479,1.144391246318817,1.1261901926994324,1.144391246318817,SL,2,1,-0.005999999999999928,3.5162799549053437e-05,-0.006035162799548982,False,1.1349835395812988,1.1357957983016969,55.46741312465202,1.1455016136169434,1.1298797130584717,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-01-04,2019-01-07,2019-01-11,2019,1547164800,1.2732852697372437,1.2809249813556671,1.2605524170398712,1.2809249813556671,SL,5,4,-0.006000000000000009,9.424439507162705e-05,-0.0060942443950716355,False,1.2628813982009888,1.2663968515396118,52.94810055375451,1.2778573036193848,1.2492972612380981,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-01-16,2019-01-17,2019-01-29,2019,1548720000,1.1398999691009521,1.143000841140747,1.1285009694099426,1.1467393689155578,TIME,9,12,-0.0027203018895075536,3.509079838957124e-05,-0.002755392687897125,False,1.1416828632354736,1.1418575429916382,53.67887534008071,1.1554949283599854,1.1318106651306152,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-02-06,2019-02-07,2019-02-14,2019,1550102400,1.1366348266601562,1.1252684783935547,1.1252684783935547,1.1434546356201172,TP,6,7,0.009999999999999985,3.519160161362859e-05,0.009964808398386356,True,1.140992522239685,1.1423152112960815,51.46521930329405,1.1554949283599854,1.1313496828079224,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-02-08,2019-02-11,2019-02-14,2019,1550102400,1.293727993965149,1.2807907140254975,1.2807907140254975,1.3014903619289397,TP,4,3,0.009999999999999959,9.275520090758167e-05,0.009907244799092376,True,1.2949174642562866,1.295243625640869,56.6719300578419,1.3208470344543457,1.2753963470458984,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-03-05,2019-03-06,2019-03-08,2019,1552003200,1.1306205987930298,1.1193143928050995,1.1193143928050995,1.137404322385788,TP,3,2,0.010000000000000007,3.5378799964109236e-05,0.009964621200035897,True,1.1337354183197021,1.1363567638397216,50.50563704908074,1.1436283588409424,1.12649405002594,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-03-11,2019-03-12,2019-03-12,2019,1552348800,1.324591040611267,1.3113451302051544,1.3113451302051544,1.3325385868549346,TP,1,0,0.01,9.059399944651813e-05,0.009909406000553482,True,1.2988362312316895,1.3042767095565795,53.944729462259886,1.3318239450454712,1.2798361778259277,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-03-28,2019-03-29,2019-04-01,2019,1554076800,1.3054147958755493,1.3132472846508025,1.2923606479167937,1.3132472846508025,SL,2,3,-0.005999999999999943,9.192480457486718e-05,-0.00609192480457481,False,1.3152703046798706,1.318917236328125,52.608853144875745,1.3318239450454712,1.2988362312316895,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURJPY=X,LONG,2019-03-22,2019-03-25,2019-04-04,2019,1554336000,124.38300323486328,125.25499725341797,125.62683326721192,123.6367052154541,TIME,9,10,0.007010556071782294,8.039683670539564e-05,0.006930159235076898,True,126.01000213623047,125.94040008544921,37.06213316527589,127.30999755859375,124.73999786376953,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-03-26,2019-03-27,2019-04-08,2019,1554681600,1.1274465322494507,1.121956706047058,1.1161720669269561,1.1342112114429475,TIME,9,12,0.004869256364148308,3.547840084282586e-05,0.004833777963305481,True,1.131580114364624,1.1330624628067016,50.791577906103974,1.1427918672561646,1.1198333501815796,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURJPY=X,LONG,2019-04-09,2019-04-10,2019-04-12,2019,1555027200,125.1510009765625,126.40251098632812,126.40251098632812,124.40009497070312,TP,3,2,0.009999999999999995,7.990347597677415e-05,0.00992009652402322,True,125.44999694824219,125.39123931884765,38.33029423598804,126.48999786376953,124.22000122070312,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-04-02,2019-04-03,2019-04-15,2019,1555286400,1.3125426769256592,1.3083868026733398,1.2994172501564025,1.3204179329872132,TIME,9,12,0.0031662774288250587,9.142559865639833e-05,0.0030748518301686604,True,1.3068991899490356,1.318574390411377,50.141445185624974,1.329716444015503,1.2988362312316895,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-04-22,2019-04-23,2019-04-25,2019,1556150400,1.125885248184204,1.114626395702362,1.114626395702362,1.1326405596733093,TP,3,2,0.00999999999999996,3.552759933972923e-05,0.009964472400660231,True,1.1244546175003052,1.1276856803894042,56.662232681878656,1.131580114364624,1.1203854084014893,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-05-09,2019-05-10,2019-05-15,2019,1557878400,1.3009822368621826,1.2879724144935607,1.2879724144935607,1.3087881302833557,TP,4,5,0.010000000000000068,9.223800033536662e-05,0.009907761999664701,True,1.3012022972106934,1.3027266359329224,51.65474211330457,1.3150626420974731,1.289607048034668,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-05-15,2019-05-16,2019-05-29,2019,1559088000,1.1209505796432495,1.1170687675476074,1.109741073846817,1.1276762831211091,TIME,9,13,0.003462964528621328,3.568399956823278e-05,0.003427280529053095,True,1.1204482316970825,1.122328372001648,60.00692520775624,1.129713773727417,1.113684892654419,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-06-12,2019-06-13,2019-06-17,2019,1560729600,1.269357681274414,1.25666410446167,1.25666410446167,1.2769738273620606,TP,3,4,0.009999999999999952,9.453600176706851e-05,0.009905463998232883,True,1.2724426984786987,1.2769736528396607,57.881248129302605,1.2963106632232666,1.2609704732894897,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-06-17,2019-06-18,2019-06-20,2019,1560988800,1.12271249294281,1.129448767900467,1.111485368013382,1.129448767900467,SL,3,2,-0.006000000000000071,3.562799937778689e-05,-0.006035627999377858,False,1.1217050552368164,1.1220466804504394,52.71584909657529,1.1329518556594849,1.1131147146224976,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-06-20,2019-06-21,2019-06-25,2019,1561420800,1.270551085472107,1.2781743919849395,1.2578455746173858,1.2781743919849395,SL,3,4,-0.005999999999999972,9.444720591884805e-05,-0.00609444720591882,False,1.2656625509262085,1.2680275011062623,54.64863588047715,1.2724751234054565,1.2541544437408447,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-07-05,2019-07-08,2019-07-18,2019,1563408000,1.1227880716323853,1.12296462059021,1.1115601909160613,1.1295248000621796,TIME,9,10,-0.00015724156881006778,3.5625601135791636e-05,-0.0001928671699458594,False,1.128579020500183,1.129278268814087,59.25578737515931,1.140029788017273,1.1198208332061768,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-08-21,2019-08-22,2019-08-22,2019,1566432000,1.2131506204605103,1.2204295241832732,1.2010191142559052,1.2204295241832732,SL,1,0,-0.0059999999999999195,9.891599441662749e-05,-0.006098915994416547,False,1.2162343263626099,1.2236619472503663,50.93273856607492,1.2485953569412231,1.2021976709365845,0.003,0.01,0.006,9,40,50
B_v703_more_trades,EURUSD=X,SHORT,2019-08-14,2019-08-15,2019-08-27,2019,1566864000,1.114504098892212,1.1103708744049072,1.1033590579032897,1.1211911234855652,TIME,9,12,0.0037085771971704772,3.5890401874482975e-05,0.003672686795295994,True,1.1177055835723877,1.1190030002593994,54.01802390089898,1.1261515617370605,1.1071745157241821,0.003,0.01,0.006,9,40,50
B_v703_more_trades,GBPUSD=X,SHORT,2019-08-22,2019-08-23,2019-09-02,2019,1567382400,1.225144863128662,1.2128934144973755,1.2128934144973755,1.2324957323074341,TP,7,10,0.009999999999999964,9.794760081967373e-05,0.00990205239918029,True,1.213224172592163,1.2224520444869995,50.86282584204188,1.2485953569412231,1.2021976709365845,0.003,0.01,0.006,9,40,50
