wf_id,pair,side,signal_date,entry_date,exit_date,exit_time,entry_price,exit_price,tp_price,sl_price,exit_reason,bar_hold_days,calendar_hold_days,gross_return,spread_cost_pct,net_return,win,signal_close,signal_ma,signal_rsi,signal_prev_high,signal_prev_low,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min
2,GBPUSD=X,SHORT,2022-02-15,2022-02-16,2022-02-17,1645056000,1.3541145324707031,1.3622392196655273,1.3405733871459962,1.3622392196655273,SL,2,1,-0.005999999999999969,8.861879635915971e-05,-0.0060886187963591284,False,1.3532898426055908,1.3557646894454956,52.216600495922265,1.364800214767456,1.3388315439224243,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-02-15,2022-02-16,2022-02-24,1645660800,1.135563611984253,1.1242079758644103,1.1242079758644103,1.1423769936561585,TP,7,8,0.010000000000000047,3.522479901421382e-05,0.009964775200985833,True,1.1306334733963013,1.1346140718460083,50.14557931261752,1.145514726638794,1.1147029399871826,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-03-25,2022-03-28,2022-03-29,1648512000,1.098189115524292,1.1047782502174377,1.0872072243690492,1.1047782502174377,SL,2,1,-0.005999999999999957,3.6423599027298136e-05,-0.006036423599027255,False,1.1009578704833984,1.1078369188308717,60.41300147618706,1.1215918064117432,1.0865312814712524,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-03-29,2022-03-30,2022-03-30,1648598400,1.1091516017913818,1.11580651140213,1.098060085773468,1.11580651140213,SL,1,0,-0.0059999999999999325,3.6063600264739577e-05,-0.006036063600264672,False,1.0993843078613281,1.1052323818206786,57.400613426737586,1.1215918064117432,1.0865312814712524,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-03-28,2022-03-29,2022-03-30,1648598400,1.3099979162216187,1.3178579037189484,1.2968979370594025,1.3178579037189484,SL,2,1,-0.006000000000000026,9.160319914562294e-05,-0.006091603199145649,False,1.317627191543579,1.3251209354400635,55.17622526278022,1.3422818183898926,1.3011853694915771,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-03-31,2022-04-01,2022-04-08,1649376000,1.314578652381897,1.301432865858078,1.301432865858078,1.3224661242961884,TP,6,7,0.009999999999999966,9.128400174654512e-05,0.009908715998253421,True,1.3138878345489502,1.319541621208191,53.16079618864756,1.33969247341156,1.3011853694915771,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-04-05,2022-04-06,2022-04-14,1649894400,1.090643286705017,1.0797368538379668,1.0797368538379668,1.0971871464252472,TP,7,8,0.010000000000000106,3.667560281863146e-05,0.009963324397181474,True,1.0975863933563232,1.1017378425598146,50.50369946147665,1.1161835193634033,1.0865312814712524,0.003,0.01,0.006,9,40,50
2,EURJPY=X,LONG,2022-05-10,2022-05-11,2022-05-12,1652313600,137.25999450683594,136.43643453979493,138.6325944519043,136.43643453979493,SL,2,1,-0.005999999999999935,7.285443975084795e-05,-0.0060728544397507835,False,137.7429962158203,136.8736407470703,38.68371379422567,139.60000610351562,135.4499969482422,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-05-20,2022-05-23,2022-05-23,1653264000,1.0569819211959839,1.06332381272316,1.046412101984024,1.06332381272316,SL,1,0,-0.006000000000000104,3.784359902271523e-05,-0.006037843599022819,False,1.057898759841919,1.0600107955932616,52.68866870297251,1.0835175514221191,1.0379581451416016,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-05-23,2022-05-24,2022-05-24,1653350400,1.0682048797607422,1.0746141090393067,1.0575228309631348,1.0746141090393067,SL,1,0,-0.006000000000000011,3.744600006785145e-05,-0.0060374460000678625,False,1.0569819211959839,1.0590290546417236,53.88331022292654,1.0811045169830322,1.0379581451416016,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-05-23,2022-05-24,2022-05-27,1653609600,1.2567708492279053,1.2643114743232726,1.2442031407356262,1.2643114743232726,SL,4,3,-0.005999999999999933,9.548280028433327e-05,-0.006095482800284267,False,1.2504063844680786,1.2545154237747191,50.255543987287076,1.2830876111984253,1.220613718032837,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-07-05,2022-07-06,2022-07-07,1657152000,1.1949572563171387,1.2021269998550415,1.1830076837539674,1.2021269998550415,SL,2,1,-0.00599999999999996,0.00010042200201356181,-0.0061004220020135225,False,1.211445689201355,1.231107053756714,56.333520602304446,1.2587324380874634,1.201258897781372,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-07-28,2022-07-29,2022-07-29,1659052800,1.0192328691482544,1.025348266363144,1.009040540456772,1.025348266363144,SL,1,0,-0.0059999999999999915,3.924520216211917e-05,-0.00603924520216211,False,1.0209290981292725,1.0261673974990844,53.000912142374,1.0477677583694458,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-07-27,2022-07-28,2022-07-29,1659052800,1.2166634798049927,1.2239634606838226,1.2044968450069427,1.2239634606838226,SL,2,1,-0.0059999999999999385,9.863039533267954e-05,-0.006098630395332618,False,1.2036880254745483,1.2041891193389893,59.33263122452735,1.2189769744873047,1.1839643716812134,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-07-29,2022-08-01,2022-08-01,1659312000,1.0208247900009155,1.026949738740921,1.0106165421009063,1.026949738740921,SL,1,0,-0.005999999999999972,3.9184001399460656e-05,-0.006039184001399433,False,1.0192328691482544,1.024856252670288,51.95447208811212,1.0477677583694458,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-08-01,2022-08-02,2022-08-03,1659484800,1.0261356830596924,1.0158743262290955,1.0158743262290955,1.0322924971580505,TP,2,1,0.01,3.898119971886127e-05,0.009961018800281139,True,1.0208247900009155,1.023424711227417,64.14940285036627,1.0433948040008545,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-08-03,2022-08-04,2022-08-04,1659571200,1.015764594078064,1.0218591816425324,1.0056069481372834,1.0218591816425324,SL,1,0,-0.006000000000000072,3.937920285192172e-05,-0.006039379202851994,False,1.015568733215332,1.0206751394271851,58.63742314029659,1.0261356830596924,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-08-04,2022-08-05,2022-08-05,1659657600,1.024779200553894,1.014531408548355,1.014531408548355,1.0309278757572173,TP,1,0,0.010000000000000104,3.903279845880944e-05,0.009960967201541295,True,1.015764594078064,1.0195193576812744,59.33610938240498,1.0261356830596924,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-08-08,2022-08-09,2022-08-10,1660089600,1.0197629928588867,1.02588157081604,1.0095653629302979,1.02588157081604,SL,2,1,-0.005999999999999995,3.922480054690036e-05,-0.006039224800546895,False,1.0170871019363403,1.0175475072860718,51.70293021249295,1.0261356830596924,1.0025665760040283,0.003,0.01,0.006,9,40,50
2,GBPUSD=X,SHORT,2022-08-16,2022-08-17,2022-08-18,1660780800,1.2096725702285767,1.197575844526291,1.197575844526291,1.216930605649948,TP,2,1,0.009999999999999948,9.920039765580954e-05,0.009900799602344138,True,1.205690860748291,1.2059144544601441,51.2595680238704,1.2254151105880737,1.194828748703003,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-08-16,2022-08-17,2022-08-19,1660867200,1.0170663595199585,1.0068956959247588,1.0068956959247588,1.0231687576770783,TP,3,2,0.010000000000000104,3.932880055031951e-05,0.009960671199449786,True,1.0161981582641602,1.0182712078094482,52.187797112966884,1.0316723585128784,1.0129557847976685,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-09-14,2022-09-15,2022-09-20,1663632000,0.9984025359153748,1.004392951130867,0.988418510556221,1.004392951130867,SL,4,5,-0.005999999999999902,4.006400080236818e-05,-0.00604006400080227,False,0.9982032775878906,1.0051123809814453,50.8729523526076,1.0180189609527588,0.9897951483726501,0.003,0.01,0.006,9,40,50
2,EURJPY=X,LONG,2022-10-03,2022-10-04,2022-10-04,1664841600,142.08299255371094,143.50382247924804,143.50382247924804,141.23049459838867,TP,1,0,0.009999999999999976,7.03814004777507e-05,0.009929618599522225,True,141.80499267578125,141.4491387939453,38.141809966630504,144.4239959716797,138.83299255371094,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-10-14,2022-10-17,2022-10-17,1665964800,0.973937451839447,0.9797810765504837,0.9641980773210526,0.9797810765504837,SL,1,0,-0.00600000000000004,4.107039925865175e-05,-0.006041070399258692,False,0.975134015083313,0.9848462677001953,53.44681209771136,1.0029587745666504,0.9596191644668579,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-10-17,2022-10-18,2022-10-21,1666310400,0.9846396446228027,0.9747932481765746,0.9747932481765746,0.9905474824905396,TP,4,3,0.010000000000000063,4.062399906244204e-05,0.00995937600093762,True,0.973937451839447,0.9835181403160095,56.91195045169232,1.0029587745666504,0.9596191644668579,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-11-03,2022-11-04,2022-11-04,1667520000,0.9749630093574524,0.9808127874135971,0.9652133792638778,0.9808127874135971,SL,1,0,-0.006000000000000014,4.102719756143562e-05,-0.00604102719756145,False,0.9814409017562866,0.9841678667068482,53.768233618233616,1.009193778038025,0.9700167775154114,0.003,0.01,0.006,9,40,50
2,EURUSD=X,SHORT,2022-11-04,2022-11-07,2022-11-07,1667779200,0.9928810596466064,0.9988383460044861,0.9829522490501403,0.9988383460044861,SL,1,0,-0.005999999999999982,4.0286799321398174e-05,-0.00604028679932138,False,0.9749630093574524,0.9838481640815735,50.57637447524665,1.009193778038025,0.9700167775154114,0.003,0.01,0.006,9,40,50
3,EURJPY=X,LONG,2023-05-22,2023-05-23,2023-05-24,1684886400,149.91000366210938,149.01054364013672,151.40910369873046,149.01054364013672,SL,2,1,-0.0060000000000000105,6.67066890515163e-05,-0.006066706689051527,False,149.01300048828125,148.18792114257812,39.86667262321365,150.8820037841797,146.76246643066406,0.003,0.01,0.006,9,40,60
3,EURJPY=X,LONG,2023-07-18,2023-07-19,2023-07-21,1689897600,156.10299682617188,157.6640267944336,157.6640267944336,155.16637884521484,TP,3,2,0.010000000000000014,6.406026920248992e-05,0.009935939730797524,True,155.88699340820312,155.66055908203126,35.96267608735009,157.7740020751953,154.07000732421875,0.003,0.01,0.006,9,40,60
4,USDJPY=X,LONG,2024-09-23,2024-09-24,2024-09-26,1727308800,143.63800048828125,145.07438049316406,145.07438049316406,142.77617248535157,TP,3,2,0.00999999999999996,4.1771675876882676e-05,0.009958228324123077,True,144.00399780273438,143.8202392578125,38.05592546847068,146.7220001220703,140.7899932861328,0.007,0.01,0.006,9,40,60
5,EURJPY=X,LONG,2025-06-02,2025-06-03,2025-06-06,1749168000,163.13787841796875,164.76925720214845,164.76925720214845,162.15905114746093,TP,4,3,0.01000000000000009,6.129784264068593e-05,0.009938702157359404,True,163.2469940185547,163.12054626464842,38.679854480517236,165.01100158691406,162.2259979248047,0.007,0.01,0.006,9,40,60
5,GBPUSD=X,SHORT,2025-07-09,2025-07-10,2025-07-14,1752451200,1.3597116470336914,1.3461145305633544,1.3461145305633544,1.3678699169158937,TP,3,4,0.010000000000000071,8.825400610621276e-05,0.00991174599389386,True,1.3585295677185059,1.3590598917007446,63.59291624183703,1.374721646308899,1.3416515588760376,0.007,0.01,0.006,9,40,60
5,GBPUSD=X,SHORT,2025-08-22,2025-08-25,2025-09-02,1756771200,1.3509807586669922,1.3374709510803222,1.3374709510803222,1.359086643218994,TP,7,8,0.01000000000000004,8.882435906667062e-05,0.00991117564093337,True,1.3419395685195923,1.3430892753601074,61.87483600104959,1.3585295677185059,1.3209865093231201,0.007,0.01,0.006,9,40,60
5,GBPUSD=X,SHORT,2025-11-26,2025-11-27,2025-12-03,1764720000,1.3245033025741577,1.3324503223896027,1.311258269548416,1.3324503223896027,SL,5,6,-0.006000000000000032,9.060000059401989e-05,-0.006090600000594052,False,1.315870761871338,1.3167284631729126,63.49882771861607,1.3279330730438232,1.3021697998046875,0.007,0.01,0.006,9,40,60
5,USDJPY=X,LONG,2025-12-11,2025-12-12,2025-12-16,1765843200,155.4770050048828,154.54414297485351,157.03177505493164,154.54414297485351,SL,3,4,-0.006000000000000009,3.8590915742244764e-05,-0.006038590915742254,False,155.7899932861328,155.51327880859375,37.16460933933994,157.36900329589844,154.5850067138672,0.007,0.01,0.006,9,40,60
