param_name,position_fraction,date,pair,side,net_return,pnl,equity,peak,drawdown
B_v703_more_trades,0.5,2019-04-01,GBPUSD=X,SHORT,-0.00609192480457481,-312.11780181125033,102157.23690094589,102469.35470275715,-0.0030459624022874943
B_v703_more_trades,0.5,2019-04-04,EURJPY=X,LONG,0.006930159235076898,353.98295936951433,102511.21986031541,102511.21986031541,0.0
B_v703_more_trades,0.5,2019-04-08,EURUSD=X,SHORT,0.004833777963305481,247.7582377761779,102758.97809809158,102758.97809809158,0.0
B_v703_more_trades,0.5,2019-04-12,EURJPY=X,LONG,0.00992009652402322,509.6894907215283,103268.66758881311,103268.66758881311,0.0
B_v703_more_trades,0.5,2019-04-15,GBPUSD=X,SHORT,0.0030748518301686604,158.7679257672705,103427.43551458039,103427.43551458039,0.0
B_v703_more_trades,0.5,2019-04-25,EURUSD=X,SHORT,0.009964472400660231,515.299913328051,103942.73542790844,103942.73542790844,0.0
B_v703_more_trades,0.5,2019-05-15,GBPUSD=X,SHORT,0.009907761999664701,514.9199421069166,104457.65537001536,104457.65537001536,0.0
B_v703_more_trades,0.5,2019-05-29,EURUSD=X,SHORT,0.003427280529053095,179.00284418009608,104636.65821419546,104636.65821419546,0.0
B_v703_more_trades,0.5,2019-06-17,GBPUSD=X,SHORT,0.009905463998232883,518.2373254180561,105154.89553961351,105154.89553961351,0.0
B_v703_more_trades,0.5,2019-06-20,EURUSD=X,SHORT,-0.006035627999377858,-317.3379158952726,104837.55762371824,105154.89553961351,-0.003017813999688923
B_v703_more_trades,0.5,2019-06-25,GBPUSD=X,SHORT,-0.00609444720591882,-319.4634800676115,104518.09414365063,105154.89553961351,-0.006055841648599181
B_v703_more_trades,0.5,2019-07-18,EURUSD=X,SHORT,-0.0001928671699458594,-10.0790545128104,104508.01508913781,105154.89553961351,-0.006151691247051949
B_v703_more_trades,0.5,2019-08-22,GBPUSD=X,SHORT,-0.006098915994416547,-318.6928023859342,104189.32228675188,105154.89553961351,-0.009182389920190492
B_v703_more_trades,0.5,2019-08-27,EURUSD=X,SHORT,0.003672686795295994,191.32737408669612,104380.64966083858,105154.89553961351,-0.007362908543647073
B_v703_more_trades,0.5,2019-09-02,GBPUSD=X,SHORT,0.00990205239918029,516.791331201052,104897.44099203963,105154.89553961351,-0.0024483362971616796
B_v703_more_trades,0.5,2019-09-04,GBPUSD=X,SHORT,-0.006099240005761414,-319.89733430032265,104577.54365773931,105154.89553961351,-0.0054904898046967965
B_v703_more_trades,0.5,2019-09-05,GBPUSD=X,SHORT,-0.006097995600953543,-318.8567005917107,104258.6869571476,105154.89553961351,-0.008522747113835494
B_v703_more_trades,0.5,2019-09-27,EURUSD=X,SHORT,0.009963700800391722,519.4011813413608,104778.08813848897,105154.89553961351,-0.0035833557647594327
B_v703_more_trades,0.5,2019-12-04,GBPUSD=X,SHORT,-0.006092802001345228,-319.19607255365617,104458.8920659353,105154.89553961351,-0.006618840426844574
B_v703_more_trades,0.5,2019-12-27,EURUSD=X,SHORT,-0.006036058798490366,-315.2600072675721,104143.63205866773,105154.89553961351,-0.009616893971092555
B_v703_more_trades,0.5,2019-12-27,GBPUSD=X,SHORT,-0.006092270398964244,-317.23558341582253,103826.39647525191,105154.89553961351,-0.01263373481133967
B_v703_more_trades,0.5,2020-01-13,GBPUSD=X,SHORT,0.009908437603352289,514.3786855279748,104340.77516077989,105154.89553961351,-0.007742106296201312
B_v703_more_trades,0.5,2020-01-16,GBPUSD=X,SHORT,-0.006092395073390926,-317.8426122716628,104022.93254850822,105154.89553961351,-0.01076471984776839
B_v703_more_trades,0.5,2020-01-24,EURUSD=X,SHORT,0.0099640755993658,518.2461819905326,104541.17873049875,105154.89553961351,-0.0058363122892700625
B_v703_more_trades,0.5,2020-01-24,GBPUSD=X,SHORT,-0.006091757998709194,-318.4197808630016,104222.75894963575,105154.89553961351,-0.008864414587589131
B_v703_more_trades,0.5,2020-02-28,GBPUSD=X,SHORT,0.009907028797316654,516.2689371249168,104739.02788676067,105154.89553961351,-0.003954810194226055
B_v703_more_trades,0.5,2020-03-19,EURUSD=X,SHORT,0.009963448398842827,521.7809498473499,105260.80883660802,105260.80883660802,0.0
B_v703_more_trades,0.5,2020-04-08,GBPUSD=X,SHORT,-0.006097264805342517,-320.9015125506684,104939.90732405735,105260.80883660802,-0.0030486324026712808
B_v703_more_trades,0.5,2020-04-13,USDJPY=X,LONG,-0.00605527355677688,-317.71992293499045,104622.18740112236,105260.80883660802,-0.0060670390294735865
B_v703_more_trades,0.5,2020-04-15,USDJPY=X,LONG,-0.006055745501236171,-316.78267034191714,104305.40473078044,105260.80883660802,-0.009076541557937357
B_v703_more_trades,0.5,2020-04-17,EURUSD=X,SHORT,0.009963389998421281,519.6177131379708,104825.02244391841,105260.80883660802,-0.004140063120416149
B_v703_more_trades,0.5,2020-04-30,EURUSD=X,SHORT,-0.0060369439996336505,-316.411395127138,104508.61104879127,105260.80883660802,-0.007146038455626558
B_v703_more_trades,0.5,2020-05-18,EURUSD=X,SHORT,-0.006036961999381146,-315.45725675482873,104193.15379203644,105260.80883660802,-0.010142949274015711
B_v703_more_trades,0.5,2020-06-22,GBPUSD=X,SHORT,-0.006097201202992067,-317.643311322171,103875.51048071426,105260.80883660802,-0.01316062807425411
B_v703_more_trades,0.5,2020-07-06,EURJPY=X,LONG,0.009916958004022024,515.0645375417964,104390.57501825606,105260.80883660802,-0.008267405770202574
B_v703_more_trades,0.5,2020-09-22,EURUSD=X,SHORT,0.009966226397584536,520.1900522029862,104910.76507045905,105260.80883660802,-0.003325489990223529
B_v703_more_trades,0.5,2020-10-05,GBPUSD=X,SHORT,-0.006093127200782055,-319.61731815283497,104591.14775230622,105260.80883660802,-0.00636192227385679
B_v703_more_trades,0.5,2020-10-07,GBPUSD=X,SHORT,0.009907635997549024,518.1255102478589,105109.27326255408,105260.80883660802,-0.0014396200801493064
B_v703_more_trades,0.5,2020-10-20,EURUSD=X,SHORT,-0.006034049598282956,-317.11728405286397,104792.15597850122,105260.80883660802,-0.004452301509807577
B_v703_more_trades,0.5,2020-11-06,EURUSD=X,SHORT,-0.006033857599719375,-316.15047337092886,104476.00550513029,105260.80883660802,-0.0074557980330166584
B_v703_more_trades,0.5,2020-11-10,GBPUSD=X,SHORT,-0.006091335593692799,-318.19920551012245,104157.80629962016,105260.80883660802,-0.010478757945894146
B_v703_more_trades,0.5,2020-12-16,USDJPY=X,LONG,-0.001887760216671753,-98.31248149411272,104059.49381812605,105260.80883660802,-0.011412747363044873
B_v703_more_trades,0.5,2021-01-26,EURUSD=X,SHORT,0.0012424461675025799,64.64415964329456,104124.13797776935,105260.80883660802,-0.010798614141404483
B_v703_more_trades,0.5,2021-02-23,EURUSD=X,SHORT,-0.00393974545693118,-205.11129977739608,103919.02667799196,105260.80883660802,-0.012747214974367593
B_v703_more_trades,0.5,2021-03-05,EURUSD=X,SHORT,0.009966802399053214,517.8702022007426,104436.89688019271,105260.80883660802,-0.007827338261234829
B_v703_more_trades,0.5,2021-03-23,GBPUSD=X,SHORT,0.009913863039186623,517.6865459539437,104954.58342614665,105260.80883660802,-0.00290920632138314
B_v703_more_trades,0.5,2021-04-19,GBPUSD=X,SHORT,-0.006087192001049791,-319.43935035257647,104635.14407579407,105260.80883660802,-0.0059439478731836415
B_v703_more_trades,0.5,2021-05-07,GBPUSD=X,SHORT,-0.006086306399119373,-318.4207734806415,104316.72330231343,105260.80883660802,-0.008969012728755055
B_v703_more_trades,0.5,2021-08-10,EURUSD=X,SHORT,0.009966235600706613,519.8225207622886,104836.54582307572,105260.80883660802,-0.004030588575381966
B_v703_more_trades,0.5,2021-08-19,GBPUSD=X,SHORT,0.009913459595998667,519.646430600562,105356.19225367629,105356.19225367629,0.0
B_v703_more_trades,0.5,2021-09-02,EURUSD=X,SHORT,-0.006033898399055183,-317.85427988500373,105038.33797379128,105356.19225367629,-0.003016949199527663
B_v703_more_trades,0.5,2021-09-09,GBPUSD=X,SHORT,-0.0060871679987364955,-319.69300477726534,104718.64496901401,105356.19225367629,-0.006051350860585281
B_v703_more_trades,0.5,2021-09-13,USDJPY=X,LONG,-0.0013900851279692302,-72.78391549625812,104645.86105351776,105356.19225367629,-0.00674218747815214
B_v703_more_trades,0.5,2021-09-20,GBPUSD=X,SHORT,0.009913288004986528,518.6922795766623,105164.55333309442,105356.19225367629,-0.001818962098786181
B_v703_more_trades,0.5,2021-11-02,EURUSD=X,SHORT,0.004501125313664734,236.67941655391812,105401.23274964833,105401.23274964833,0.0
B_v703_more_trades,0.5,2021-11-04,GBPUSD=X,SHORT,0.00991187799818161,522.3620799362292,105923.59482958456,105923.59482958456,0.0
B_v703_more_trades,0.5,2021-11-11,EURUSD=X,SHORT,0.009965460000191448,527.7886736753553,106451.38350325992,106451.38350325992,0.0
B_v703_more_trades,0.5,2021-11-16,USDJPY=X,LONG,0.009947016590866515,529.4368389138102,106980.82034217373,106980.82034217373,0.0
B_v703_more_trades,0.5,2021-12-23,EURUSD=X,SHORT,-0.0015987265786634518,-85.5165404441264,106895.3038017296,106980.82034217373,-0.0007993632893317226
B_v703_more_trades,0.5,2021-12-27,USDJPY=X,LONG,0.009947220267559025,531.655566241722,107426.95936797133,107426.95936797133,0.0
B_v703_more_trades,0.5,2022-01-07,EURUSD=X,SHORT,-0.006035444001332607,-324.1846987494121,107102.77466922192,107426.95936797133,-0.003017722000666301
B_v703_more_trades,0.5,2022-01-12,EURUSD=X,SHORT,-0.006035231600640097,-323.1950250999619,106779.57964412196,107426.95936797133,-0.00602623147539616
B_v703_more_trades,0.5,2022-01-27,EURUSD=X,SHORT,0.009964676399603689,532.0119786196923,107311.59162274165,107426.95936797133,-0.001073917998875018
B_v703_more_trades,0.5,2022-02-17,GBPUSD=X,SHORT,-0.0060886187963591284,-326.6896869107198,106984.90193583093,107426.95936797133,-0.0041149580583976775
B_v703_more_trades,0.5,2022-02-24,EURUSD=X,SHORT,0.009964775200985833,533.0402488450346,107517.94218467597,107517.94218467597,0.0
B_v703_more_trades,0.5,2022-03-29,EURUSD=X,SHORT,-0.006036423599027255,-324.511921761213,107193.43026291476,107517.94218467597,-0.0030182117995135593
B_v703_more_trades,0.5,2022-03-30,EURUSD=X,SHORT,-0.006036063600264672,-323.51318129874466,106869.91708161602,107517.94218467597,-0.006027134540455448
B_v703_more_trades,0.5,2022-03-30,GBPUSD=X,SHORT,-0.006091603199145649,-325.5045643934012,106544.41251722262,107517.94218467597,-0.009054578684004055
B_v703_more_trades,0.5,2022-04-08,GBPUSD=X,SHORT,0.009908715998253421,527.8591624169579,107072.27167963958,107517.94218467597,-0.004145080309209126
B_v703_more_trades,0.5,2022-04-14,EURUSD=X,SHORT,0.009963324397181474,533.397888343698,107605.66956798328,107605.66956798328,0.0
B_v703_more_trades,0.5,2022-05-12,EURJPY=X,LONG,-0.0060728544397507835,-326.7367840891415,107278.93278389414,107605.66956798328,-0.003036427219875404
B_v703_more_trades,0.5,2022-05-23,EURUSD=X,SHORT,-0.006037843599022819,-323.86670880961725,106955.06607508453,107605.66956798328,-0.006046182283059975
B_v703_more_trades,0.5,2022-05-24,EURUSD=X,SHORT,-0.0060374460000678625,-322.8677179310065,106632.19835715352,107605.66956798328,-0.00904665353357359
B_v703_more_trades,0.5,2022-05-27,GBPUSD=X,SHORT,-0.006095482800284267,-324.9873655212648,106307.21099163227,107605.66956798328,-0.012066823073208721
B_v703_more_trades,0.5,2022-07-07,GBPUSD=X,SHORT,-0.0061004220020135225,-324.2594244530236,105982.95156717925,107605.66956798328,-0.015080227717730321
B_v703_more_trades,0.5,2022-07-29,EURUSD=X,SHORT,-0.00603924520216211,-320.0285158815333,105662.92305129771,107605.66956798328,-0.018054313722365545
B_v703_more_trades,0.5,2022-07-29,GBPUSD=X,SHORT,-0.006098630395332618,-322.1995570901679,105340.72349420754,107605.66956798328,-0.021048575626814725
B_v703_more_trades,0.5,2022-08-01,EURUSD=X,SHORT,-0.006039184001399433,-318.0860060110298,105022.63748819652,107605.66956798328,-0.024004609516925624
B_v703_more_trades,0.5,2022-08-03,EURUSD=X,SHORT,0.009961018800281139,523.0662332375181,105545.70372143404,107605.66956798328,-0.019143655300130735
B_v703_more_trades,0.5,2022-08-04,EURUSD=X,SHORT,-0.006039379202851994,-318.7152640028035,105226.98845743123,107605.66956798328,-0.022105537004713627
B_v703_more_trades,0.5,2022-08-05,EURUSD=X,SHORT,0.009960967201541295,524.0812903707184,105751.06974780194,107605.66956798328,-0.017235149668481275
B_v703_more_trades,0.5,2022-08-10,EURUSD=X,SHORT,-0.006039224800546895,-319.32724155264503,105431.7425062493,107605.66956798328,-0.020202718597095215
B_v703_more_trades,0.5,2022-08-18,GBPUSD=X,SHORT,0.009900799602344138,521.9292771401613,105953.67178338947,107605.66956798328,-0.015352330330049346
B_v703_more_trades,0.5,2022-08-19,EURUSD=X,SHORT,0.009960671199449786,527.6848435043814,106481.35662689384,107605.66956798328,-0.010448454487605896
B_v703_more_trades,0.5,2022-09-20,EURUSD=X,SHORT,-0.00604006400080227,-321.57710445934487,106159.7795224345,107605.66956798328,-0.013436931821099729
B_v703_more_trades,0.5,2022-10-04,EURJPY=X,LONG,0.009929618599522225,527.0630606335721,106686.84258306808,107605.66956798328,-0.008538834325404254
B_v703_more_trades,0.5,2022-10-17,EURUSD=X,SHORT,-0.006041070399258692,-322.2513633594722,106364.5912197086,107605.66956798328,-0.011533577675389983
B_v703_more_trades,0.5,2022-10-21,EURUSD=X,SHORT,0.00995937600093762,529.662478571553,106894.25369828015,107605.66956798328,-0.006611323293273741
B_v703_more_trades,0.5,2022-11-04,EURUSD=X,SHORT,-0.00604102719756145,-322.875546927172,106571.37815135298,107605.66956798328,-0.009611867300141186
B_v703_more_trades,0.5,2022-11-07,EURUSD=X,SHORT,-0.00604028679932138,-321.8608443165522,106249.51730703643,107605.66956798328,-0.012602981482216946
B_v703_more_trades,0.5,2023-03-07,GBPUSD=X,SHORT,0.009900260797683361,525.9489654838163,106775.46627252024,107605.66956798328,-0.0077152374851264804
B_v703_more_trades,0.5,2023-03-21,EURUSD=X,SHORT,-0.006037457198663055,-322.3261537438158,106453.14011877641,107605.66956798328,-0.010710675876411169
B_v703_more_trades,0.5,2023-05-12,EURUSD=X,SHORT,0.009963583599438233,530.3273804980704,106983.46749927448,107605.66956798328,-0.0057822424339425416
B_v703_more_trades,0.5,2023-05-24,EURJPY=X,LONG,-0.006066706689051527,-324.51865894788756,106658.9488403266,107605.66956798328,-0.008798056194042392
B_v703_more_trades,0.5,2023-05-25,GBPUSD=X,SHORT,0.009903865604963584,528.1679474406405,107187.11678776724,107605.66956798328,-0.0038896907746259757
B_v703_more_trades,0.5,2023-06-14,GBPUSD=X,SHORT,-0.006095549995329922,-326.6822146175512,106860.43457314969,107605.66956798328,-0.006925610869999432
B_v703_more_trades,0.5,2023-07-21,EURJPY=X,LONG,0.009935939730797524,530.8794187628237,107391.31399191251,107605.66956798328,-0.001992047230702343
B_v703_more_trades,0.5,2023-07-27,GBPUSD=X,SHORT,-0.00609307080324144,-327.17143990292806,107064.14255200958,107605.66956798328,-0.005032513789912985
B_v703_more_trades,0.5,2023-08-03,EURUSD=X,SHORT,0.009963716398983895,533.3783764443036,107597.52092845389,107605.66956798328,-7.572686050938415e-05
B_v703_more_trades,0.5,2023-08-25,GBPUSD=X,SHORT,0.009905666801236487,532.912595478167,108130.43352393205,108130.43352393205,0.0
B_v703_more_trades,0.5,2023-09-05,GBPUSD=X,SHORT,0.009905298406090583,535.5321054172439,108665.96562934929,108665.96562934929,0.0
B_v703_more_trades,0.5,2023-10-23,EURUSD=X,SHORT,-0.0060379559994796165,-328.06015955548764,108337.9054697938,108665.96562934929,-0.0030189779997398247
B_v703_more_trades,0.5,2023-10-24,GBPUSD=X,SHORT,-0.006098537998878714,-330.35141661323377,108007.55405318056,108665.96562934929,-0.006059041323154601
B_v703_more_trades,0.5,2023-10-31,EURUSD=X,SHORT,-0.0060378627981526375,-326.0673962685795,107681.48665691198,108665.96562934929,-0.00905968089213216
B_v703_more_trades,0.5,2023-10-31,GBPUSD=X,SHORT,-0.006099156005725823,-328.3830930244949,107353.10356388747,108665.96562934929,-0.012081630691433531
B_v703_more_trades,0.5,2024-01-05,GBPUSD=X,SHORT,-0.006094672798910726,-327.1410200847356,107025.96254380274,108665.96562934929,-0.015092150297918105
B_v703_more_trades,0.5,2024-01-24,GBPUSD=X,SHORT,-0.006094531198922628,-326.1365339089652,106699.82600989378,108665.96562934929,-0.018093426106954746
B_v703_more_trades,0.5,2024-02-05,GBPUSD=X,SHORT,0.009905648799325147,528.4655017015532,107228.29151159532,108665.96562934929,-0.01323021526958823
B_v703_more_trades,0.5,2024-04-04,EURUSD=X,SHORT,-0.006037011200393223,-323.66919842726526,106904.62231316806,108665.96562934929,-0.01620878539090176
B_v703_more_trades,0.5,2024-05-13,GBPUSD=X,SHORT,-0.006096049198173916,-325.84791856663674,106578.77439460142,108665.96562934929,-0.019207405213395923
B_v703_more_trades,0.5,2024-06-26,EURUSD=X,SHORT,0.0026829954181576384,142.97518168678613,106721.7495762882,108665.96562934929,-0.01789167419440829
B_v703_more_trades,0.5,2024-08-02,EURUSD=X,SHORT,-0.006036982001567582,-322.1386406839273,106399.61093560427,108665.96562934929,-0.020856159337647284
B_v703_more_trades,0.5,2024-09-26,USDJPY=X,LONG,0.009958228324123077,529.775809647305,106929.38674525158,108665.96562934929,-0.01598089037391004
B_v703_more_trades,0.5,2024-10-10,EURUSD=X,SHORT,0.009963795999981066,532.7112979663831,107462.09804321796,108665.96562934929,-0.01107860753971135
B_v703_more_trades,0.5,2024-12-13,EURUSD=X,SHORT,0.009962140798896183,535.2762756256617,107997.37431884362,108665.96562934929,-0.006152720464346451
B_v703_more_trades,0.5,2024-12-13,GBPUSD=X,SHORT,0.009905951202922906,534.9083600231321,108532.28267886676,108665.96562934929,-0.0012302191372274285
B_v703_more_trades,0.5,2024-12-17,GBPUSD=X,SHORT,-0.0060950160009786095,-330.75299977521325,108201.52967909155,108665.96562934929,-0.004273978035053694
B_v703_more_trades,0.5,2024-12-19,EURUSD=X,SHORT,0.009961967598860715,538.950066405138,108740.47974549669,108740.47974549669,0.0
B_v703_more_trades,0.5,2025-02-05,EURUSD=X,SHORT,-0.0060385623997424595,-328.3180861605564,108412.16165933614,108740.47974549669,-0.00301928119987116
B_v703_more_trades,0.5,2025-02-05,GBPUSD=X,SHORT,-0.006096496795943423,-330.4671980987216,108081.69446123742,108740.47974549669,-0.006058326078762333
B_v703_more_trades,0.5,2025-03-03,EURUSD=X,SHORT,-0.006038410397345825,-326.32081379874535,107755.37364743868,108740.47974549669,-0.009059239947842967
B_v703_more_trades,0.5,2025-03-04,EURUSD=X,SHORT,-0.006038149601039744,-325.3215331995852,107430.0521142391,108740.47974549669,-0.012050964225324479
B_v703_more_trades,0.5,2025-06-02,EURUSD=X,SHORT,-0.006035154400152467,-324.1784758629294,107105.87363837616,108740.47974549669,-0.015032176710515488
B_v703_more_trades,0.5,2025-06-06,EURJPY=X,LONG,0.009938702157359404,532.2466886977965,107638.12032707395,108740.47974549669,-0.01013752579538707
B_v703_more_trades,0.5,2025-06-24,GBPUSD=X,SHORT,-0.006089306405781576,-327.7207478069697,107310.39957926697,108740.47974549669,-0.013151313747895577
B_v703_more_trades,0.5,2025-07-14,GBPUSD=X,SHORT,0.00991174599389386,531.8167115664744,107842.21629083344,108740.47974549669,-0.00826061699162628
B_v703_more_trades,0.5,2025-08-27,EURUSD=X,SHORT,0.009965840000016267,537.369136400797,108379.58542723424,108740.47974549669,-0.0033188589852382044
B_v703_more_trades,0.5,2025-09-02,GBPUSD=X,SHORT,0.00991117564093337,537.0845535304306,108916.66998076467,108916.66998076467,0.0
B_v703_more_trades,0.5,2025-09-29,GBPUSD=X,SHORT,-0.006089988001396784,-331.6506066674751,108585.01937409719,108916.66998076467,-0.0030449940006984644
B_v703_more_trades,0.5,2025-10-22,GBPUSD=X,SHORT,0.009910744004079406,538.0791648473399,109123.09853894453,109123.09853894453,0.0
B_v703_more_trades,0.5,2025-11-04,EURUSD=X,SHORT,0.009965527202328253,543.7346034460991,109666.83314239062,109666.83314239062,0.0
B_v703_more_trades,0.5,2025-11-25,EURUSD=X,SHORT,-0.0060347588000919695,-330.90644319212976,109335.92669919849,109666.83314239062,-0.003017379400045983
B_v703_more_trades,0.5,2025-11-27,GBPUSD=X,SHORT,-0.006091178399198446,-332.99231748325127,109002.93438171524,109666.83314239062,-0.006053778901533358
B_v703_more_trades,0.5,2025-12-01,EURUSD=X,SHORT,-0.006034584799643299,-328.8937254682073,108674.04065624703,109666.83314239062,-0.009052805280285181
B_v703_more_trades,0.5,2025-12-16,USDJPY=X,LONG,-0.006038590915742254,-328.11903734190884,108345.92161890512,109666.83314239062,-0.01204476764429252
B_v703_more_trades,0.5,2026-02-09,GBPUSD=X,SHORT,-0.0060881796036900615,-329.8147150716101,108016.10690383351,109666.83314239062,-0.015052192091785987
B_v703_more_trades,0.5,2026-03-02,EURUSD=X,SHORT,0.00996611160121883,538.2502880663942,108554.35719189991,109666.83314239062,-0.010144142204291495
B_v703_more_trades,0.5,2026-03-02,GBPUSD=X,SHORT,0.009911060802432219,537.9444172489326,109092.30160914884,109666.83314239062,-0.005238881408162976
B_v703_more_trades,0.5,2026-03-23,GBPUSD=X,SHORT,-0.006089990398716128,-332.1855346867802,108760.11607446206,109666.83314239062,-0.008267924238783197
B_v703_more_trades,0.5,2026-03-30,GBPUSD=X,SHORT,0.00991001931848607,538.9074256893532,109299.02350015141,109666.83314239062,-0.0033538822240052335
B_v703_more_trades,0.5,2026-04-01,EURUSD=X,SHORT,-0.006034807198775514,-329.7992669189239,108969.22423323248,109666.83314239062,-0.006361165807098335
B_v703_more_trades,0.5,2026-04-08,EURUSD=X,SHORT,-0.006034507998421938,-328.78782760863754,108640.43640562384,109666.83314239062,-0.009359226553338318
B_v703_more_trades,0.7,2018-02-13,EURUSD=X,SHORT,-0.00603264400061595,-422.2850800431165,99577.71491995688,100000.0,-0.004222850800431166
B_v703_more_trades,0.7,2018-02-28,GBPUSD=X,SHORT,0.009914068000836983,691.0541659590883,100268.76908591596,100268.76908591596,0.0
B_v703_more_trades,0.7,2018-03-05,GBPUSD=X,SHORT,-0.006087253202913771,-427.2529700393242,99841.51611587664,100268.76908591596,-0.004261077242039613
B_v703_more_trades,0.7,2018-03-06,EURUSD=X,SHORT,-0.006032471598362198,-421.6037772145132,99419.91233866214,100268.76908591596,-0.008465813981684334
B_v703_more_trades,0.7,2018-03-22,EURUSD=X,SHORT,-0.006032571198710368,-419.8303898267659,99000.08194883537,100268.76908591596,-0.01265286438286184
B_v703_more_trades,0.7,2018-04-10,EURUSD=X,SHORT,-0.006032513600129996,-418.05353853923344,98582.02841029615,100268.76908591596,-0.016822193899423632
B_v703_more_trades,0.7,2018-04-23,EURUSD=X,SHORT,0.009967647598819162,687.8416431394276,99269.87005343557,100268.76908591596,-0.009962214970690164
B_v703_more_trades,0.7,2018-04-27,GBPUSD=X,SHORT,0.009914306800383193,688.9343634207526,99958.80441685632,100268.76908591596,-0.0030913381293635744
B_v703_more_trades,0.7,2018-06-14,EURUSD=X,SHORT,0.009966120001542877,697.341008020401,100656.14542487673,100656.14542487673,0.0
B_v703_more_trades,0.7,2018-06-15,GBPUSD=X,SHORT,0.00991033600184704,698.275355267915,101354.42078014465,101354.42078014465,0.0
B_v703_more_trades,0.7,2018-06-22,EURUSD=X,SHORT,-0.006034514401764965,-428.1372983162304,100926.28348182842,101354.42078014465,-0.004224160081235495
B_v703_more_trades,0.7,2018-06-29,EURJPY=X,LONG,0.009921535394857031,700.9405856854346,101627.22406751385,101627.22406751385,0.0
B_v703_more_trades,0.7,2018-07-06,EURUSD=X,SHORT,-0.006034205998113868,-429.2677235278979,101197.95634398595,101627.22406751385,-0.004223944198679663
B_v703_more_trades,0.7,2018-07-13,GBPUSD=X,SHORT,0.009909502000402326,701.9749455791492,101899.9312895651,101899.9312895651,0.0
B_v703_more_trades,0.7,2018-07-23,EURUSD=X,SHORT,-0.006034249599547024,-430.4227337045492,101469.50855586055,101899.9312895651,-0.0042239747196828326
B_v703_more_trades,0.7,2018-07-26,GBPUSD=X,SHORT,-0.006091572000335126,-432.6761720446519,101036.8323838159,101899.9312895651,-0.008470063667624705
B_v703_more_trades,0.7,2018-08-06,EURJPY=X,LONG,-0.00607728333784408,-429.8206205682966,100607.0117632476,101899.9312895651,-0.012688129520357139
B_v703_more_trades,0.7,2018-09-05,GBPUSD=X,SHORT,-0.00609331680025637,-429.1212765004108,100177.89048674719,101899.9312895651,-0.016899332325597483
B_v703_more_trades,0.7,2018-09-07,GBPUSD=X,SHORT,-0.0060929220012450195,-427.26325108951124,99750.62723565768,101899.9312895651,-0.0210923013068558
B_v703_more_trades,0.7,2018-10-04,EURUSD=X,SHORT,0.009965532000568626,695.8476474556172,100446.4748831133,101899.9312895651,-0.014263566109005144
B_v703_more_trades,0.7,2018-10-25,GBPUSD=X,SHORT,0.009907835201625222,696.6449838082516,101143.11986692155,101899.9312895651,-0.007427006211544351
B_v703_more_trades,0.7,2018-11-16,GBPUSD=X,SHORT,-0.006093998404899433,-431.4562077949004,100711.66365912666,101899.9312895651,-0.011661122980169414
B_v703_more_trades,0.7,2018-11-27,GBPUSD=X,SHORT,0.009906665202930228,698.4017137307579,101410.06537285741,101899.9312895651,-0.0048073233269966265
B_v703_more_trades,0.7,2018-11-28,EURUSD=X,SHORT,0.009964877999355113,707.3772505430053,102117.44262340042,102117.44262340042,0.0
B_v703_more_trades,0.7,2018-12-10,EURUSD=X,SHORT,-0.006035224000300727,-431.41114839905504,101686.03147500136,102117.44262340042,-0.004224656800210558
B_v703_more_trades,0.7,2018-12-20,EURUSD=X,SHORT,-0.006035162799548982,-429.58422807418657,101256.44724692717,102117.44262340042,-0.008431423215801814
B_v703_more_trades,0.7,2019-01-11,GBPUSD=X,SHORT,-0.0060942443950716355,-431.95707526961684,100824.49017165756,102117.44262340042,-0.01266142608477916
B_v703_more_trades,0.7,2019-01-29,EURUSD=X,SHORT,-0.002755392687897125,-194.46774408595851,100630.0224275716,102117.44262340042,-0.01456577992571051
B_v703_more_trades,0.7,2019-02-14,EURUSD=X,SHORT,0.009964808398386356,701.9312248312509,101331.95365240285,102117.44262340042,-0.007692015691132981
B_v703_more_trades,0.7,2019-02-14,GBPUSD=X,SHORT,0.009907244799092376,702.7443295632464,102034.69798196609,102117.44262340042,-0.0008102890094837667
B_v703_more_trades,0.7,2019-03-08,EURUSD=X,SHORT,0.009964621200035897,711.7159802552515,102746.41396222134,102746.41396222134,0.0
B_v703_more_trades,0.7,2019-03-12,GBPUSD=X,SHORT,0.009909406000553482,712.7091517368117,103459.12311395815,103459.12311395815,0.0
B_v703_more_trades,0.7,2019-04-01,GBPUSD=X,SHORT,-0.00609192480457481,-441.1856388502365,103017.93747510792,103459.12311395815,-0.004264347363202359
B_v703_more_trades,0.7,2019-04-04,EURJPY=X,LONG,0.006930159235076898,499.7514975401854,103517.6889726481,103517.6889726481,0.0
B_v703_more_trades,0.7,2019-04-08,EURUSD=X,SHORT,0.004833777963305481,350.26706663780806,103867.95603928591,103867.95603928591,0.0
B_v703_more_trades,0.7,2019-04-12,EURJPY=X,LONG,0.00992009652402322,721.2661047639018,104589.22214404981,104589.22214404981,0.0
B_v703_more_trades,0.7,2019-04-15,GBPUSD=X,SHORT,0.0030748518301686604,225.1174527878837,104814.3395968377,104814.3395968377,0.0
B_v703_more_trades,0.7,2019-04-25,EURUSD=X,SHORT,0.009964472400660231,731.0937158742826,105545.43331271199,105545.43331271199,0.0
