run_id,pullback_pct,tp_pct,sl_pct,hold_days,rsi_long_max,rsi_short_min,trades,long_trades,short_trades,win_rate,avg_return,median_return,total_return_sum,profit_factor,best_trade,worst_trade,final_equity,total_equity_return,max_drawdown,score
2109,0.01,0.01,0.006,7,40,60,73,40,33,0.39726,-7.659e-05,-0.00605527,-0.00559077,0.979116,0.00996339,-0.00616038,99813.81,-0.00186189,-0.01583714,-0.01529746
1299,0.007,0.006,0.006,7,40,60,92,49,43,0.48913,-0.00023667,-0.00603302,-0.02177359,0.923852,0.00596471,-0.00616038,99334.19,-0.00665807,-0.01683207,-0.02249042
1569,0.007,0.01,0.006,7,40,60,87,46,41,0.402299,-0.00023679,-0.00605478,-0.02060033,0.93491,0.00996339,-0.00616038,99362.7,-0.006373,-0.01777693,-0.0229624
219,0.003,0.006,0.006,7,40,60,99,54,45,0.494949,-0.00021086,-0.0060323,-0.02087536,0.931372,0.00596471,-0.00616038,99359.99,-0.00640012,-0.01846632,-0.0232818
759,0.005,0.006,0.006,7,40,60,99,54,45,0.494949,-0.00021086,-0.0060323,-0.02087536,0.931372,0.00596471,-0.00616038,99359.99,-0.00640012,-0.01846632,-0.0232818
264,0.003,0.006,0.008,7,40,60,96,52,44,0.5625,-0.00022605,0.00585026,-0.02170126,0.933134,0.00596471,-0.00816038,99331.62,-0.00668382,-0.02068919,-0.02549571
804,0.005,0.006,0.008,7,40,60,96,52,44,0.5625,-0.00022605,0.00585026,-0.02170126,0.933134,0.00596471,-0.00816038,99331.62,-0.00668382,-0.02068919,-0.02549571
1974,0.01,0.008,0.006,7,40,60,75,40,35,0.413333,-0.0003517,-0.00603859,-0.02637714,0.901462,0.00796339,-0.00616038,99196.09,-0.00803912,-0.01793561,-0.02590456
1344,0.007,0.006,0.008,7,40,60,89,47,42,0.561798,-0.00023846,0.00585112,-0.02122301,0.930401,0.00596471,-0.00816038,99346.99,-0.0065301,-0.0217156,-0.02628719
489,0.003,0.01,0.006,7,40,60,93,50,43,0.397849,-0.00035211,-0.00603859,-0.03274587,0.902187,0.00996339,-0.00616038,99000.71,-0.00999291,-0.01957943,-0.02917751
1029,0.005,0.01,0.006,7,40,60,93,50,43,0.397849,-0.00035211,-0.00603859,-0.03274587,0.902187,0.00996339,-0.00616038,99000.71,-0.00999291,-0.01957943,-0.02917751
1434,0.007,0.008,0.006,7,40,60,89,46,43,0.41573,-0.00038733,-0.00603859,-0.03447194,0.891075,0.00796471,-0.00616038,98952.76,-0.01047241,-0.01869755,-0.0293037
1884,0.01,0.006,0.008,7,40,60,76,42,34,0.552632,-0.00030352,0.00585336,-0.0230677,0.912758,0.00596339,-0.00816038,99294.59,-0.00705406,-0.02530493,-0.03033322
1326,0.007,0.006,0.008,4,40,60,90,48,42,0.555556,-0.00033884,0.00200854,-0.03049533,0.894034,0.00596471,-0.00816038,99072.88,-0.00927117,-0.02303472,-0.03108731
1758,0.01,0.006,0.004,2,40,60,78,43,35,0.384615,-0.0003414,-0.0040361,-0.02662921,0.849902,0.00596333,-0.00416038,99197.29,-0.0080271,-0.02491064,-0.03136961
1191,0.007,0.004,0.008,4,40,60,91,48,43,0.637363,-0.00031959,0.00387275,-0.02908293,0.884761,0.00396593,-0.00816038,99118.52,-0.00881483,-0.02435366,-0.03149369
1839,0.01,0.006,0.006,7,40,60,78,43,35,0.474359,-0.00041758,-0.00603429,-0.03257109,0.869381,0.00596339,-0.00616038,99015.19,-0.00984811,-0.02204313,-0.0316584
354,0.003,0.008,0.006,7,40,60,95,50,45,0.421053,-0.00040638,-0.00603642,-0.03860631,0.88466,0.00796471,-0.00616038,98829.22,-0.01170782,-0.02049836,-0.03217033
894,0.005,0.008,0.006,7,40,60,95,50,45,0.421053,-0.00040638,-0.00603642,-0.03860631,0.88466,0.00796471,-0.00616038,98829.22,-0.01170782,-0.02049836,-0.03217033
1353,0.007,0.008,0.004,2,40,60,89,46,43,0.359551,-0.00040507,-0.00404177,-0.03605104,0.831885,0.00796471,-0.00416038,98914.88,-0.01085119,-0.02253076,-0.03292647
1893,0.01,0.008,0.004,2,40,60,75,40,35,0.346667,-0.00045614,-0.00404177,-0.03421027,0.81544,0.00796327,-0.00416038,98970.76,-0.01029235,-0.02285271,-0.03313588
1218,0.007,0.006,0.004,2,40,60,92,49,43,0.391304,-0.00035293,-0.0040361,-0.03246998,0.842756,0.00596471,-0.00416038,99022.63,-0.00977374,-0.02544074,-0.03365568
1281,0.007,0.006,0.006,4,40,60,92,49,43,0.48913,-0.00043133,-0.00334982,-0.03968244,0.858537,0.00596471,-0.00616038,98802.93,-0.0119707,-0.02236272,-0.03417418
1290,0.007,0.006,0.006,5,40,60,92,49,43,0.467391,-0.00046807,-0.00603302,-0.04306226,0.850549,0.00596471,-0.00616038,98702.31,-0.01297693,-0.02080623,-0.03430259
1272,0.007,0.006,0.006,3,40,60,92,49,43,0.5,-0.00034296,1.486e-05,-0.03155205,0.874621,0.00596471,-0.00616038,99045.6,-0.00954399,-0.02685304,-0.03445599
780,0.005,0.006,0.008,3,45,60,235,191,44,0.540426,5.88e-06,0.00098702,0.00138163,1.002216,0.0059675,-0.00816038,100004.74,4.739e-05,-0.04323019,-0.03447797
1263,0.007,0.006,0.006,2,40,60,92,49,43,0.467391,-0.00029763,-0.00048825,-0.02738204,0.882998,0.00596471,-0.00616038,99170.78,-0.00829224,-0.02906463,-0.03452025
1209,0.007,0.004,0.008,7,40,60,91,48,43,0.637363,-0.00036969,0.00389081,-0.03364213,0.871014,0.00396593,-0.00816038,98982.5,-0.01017505,-0.02606191,-0.03472151
813,0.005,0.008,0.004,2,40,60,96,50,46,0.375,-0.00043593,-0.00404018,-0.041849,0.815433,0.00796471,-0.00416038,98742.68,-0.01257324,-0.02289941,-0.03525204
1866,0.01,0.006,0.008,4,40,60,76,42,34,0.552632,-0.00040604,0.00198352,-0.03085895,0.873412,0.00596339,-0.00816038,99064.73,-0.00935273,-0.0274414,-0.03536623
678,0.005,0.006,0.004,2,40,60,100,54,46,0.41,-0.00037631,-0.00403537,-0.03763083,0.828007,0.00596471,-0.00416038,98869.13,-0.01130874,-0.0256441,-0.0355871
210,0.003,0.006,0.006,5,40,60,99,54,45,0.464646,-0.00046243,-0.0060323,-0.0457802,0.851667,0.00596471,-0.00616038,98620.88,-0.01379123,-0.0215162,-0.03562845
750,0.005,0.006,0.006,5,40,60,99,54,45,0.464646,-0.00046243,-0.0060323,-0.0457802,0.851667,0.00596471,-0.00616038,98620.88,-0.01379123,-0.0215162,-0.03562845
111,0.003,0.004,0.008,4,40,60,99,53,46,0.626263,-0.00036734,0.00386155,-0.03636654,0.866163,0.00396593,-0.00816038,98901.34,-0.01098655,-0.02629428,-0.03569536
651,0.005,0.004,0.008,4,40,60,98,53,45,0.622449,-0.00037406,0.00386715,-0.03665794,0.865091,0.00396593,-0.00816038,98892.7,-0.01107301,-0.0263794,-0.03591713
1317,0.007,0.006,0.008,3,40,60,90,48,42,0.533333,-0.00036178,0.00039172,-0.0325602,0.874344,0.00596471,-0.00816038,99013.34,-0.00986664,-0.02806773,-0.03593862
732,0.005,0.006,0.006,3,40,60,99,54,45,0.494949,-0.00035762,-3.132e-05,-0.03540439,0.86939,0.00596471,-0.00616038,98930.32,-0.01069681,-0.02782676,-0.03653441
2028,0.01,0.01,0.004,2,40,60,75,40,35,0.333333,-0.00058969,-0.00404177,-0.04422685,0.762569,0.00996295,-0.00416038,98673.61,-0.0132639,-0.02217286,-0.0368991
2154,0.01,0.01,0.008,7,40,60,70,39,31,0.442857,-0.00059073,-0.00803429,-0.04135112,0.864378,0.00996339,-0.00816038,98745.11,-0.0125489,-0.02319577,-0.03701282
1311,0.007,0.006,0.008,2,45,60,210,167,43,0.5,-3.198e-05,2.38e-06,-0.00671636,0.986318,0.00596471,-0.00816038,99771.8,-0.00228197,-0.04335392,-0.03728493
129,0.003,0.004,0.008,7,40,60,98,53,45,0.632653,-0.00040939,0.00388354,-0.04012038,0.856938,0.00396593,-0.00816038,98789.46,-0.01210538,-0.02651132,-0.03740835
669,0.005,0.004,0.008,7,40,60,98,53,45,0.632653,-0.00040939,0.00388354,-0.04012038,0.856938,0.00396593,-0.00816038,98789.46,-0.01210538,-0.02651132,-0.03740835
1488,0.007,0.01,0.004,2,40,60,89,46,43,0.348315,-0.00055891,-0.00404177,-0.04974258,0.76902,0.00996295,-0.00416038,98509.42,-0.01490579,-0.02136122,-0.03758382
273,0.003,0.008,0.004,2,40,60,97,50,47,0.371134,-0.00047323,-0.00404177,-0.04590363,0.801107,0.00796471,-0.00416038,98622.57,-0.01377434,-0.02408794,-0.03777703
138,0.003,0.006,0.004,2,40,60,101,54,47,0.405941,-0.00041273,-0.00403592,-0.04168547,0.812942,0.00596471,-0.00416038,98748.86,-0.01251137,-0.02682929,-0.03810208
246,0.003,0.006,0.008,4,40,60,98,53,45,0.540816,-0.00045736,0.00190685,-0.04482147,0.857812,0.00596471,-0.00816038,98646.75,-0.0135325,-0.02507959,-0.03816979
1335,0.007,0.006,0.008,5,40,60,89,47,42,0.550562,-0.00044628,0.00203381,-0.03971857,0.868262,0.00596471,-0.00816038,98798.11,-0.01201889,-0.02711297,-0.03817203
201,0.003,0.006,0.006,4,40,60,100,54,46,0.48,-0.00048009,-0.00171469,-0.04800858,0.841009,0.00596471,-0.00616038,98555.58,-0.01444423,-0.02382222,-0.03830287
1227,0.007,0.006,0.004,3,40,60,92,49,43,0.391304,-0.00045213,-0.00405288,-0.04159618,0.815034,0.00596471,-0.00416038,98751.17,-0.0124883,-0.02664533,-0.03832589
1200,0.007,0.004,0.008,5,40,60,91,48,43,0.637363,-0.00043702,0.00387626,-0.03976837,0.849073,0.00396593,-0.00816038,98800.73,-0.01199267,-0.02748168,-0.03834816
786,0.005,0.006,0.008,4,40,60,97,53,44,0.536082,-0.00046508,0.00198215,-0.04511288,0.856888,0.00596471,-0.00816038,98638.13,-0.01361873,-0.02516481,-0.0384014
741,0.005,0.006,0.006,4,40,60,99,54,45,0.474747,-0.00048788,-0.00276205,-0.04829998,0.840044,0.00596471,-0.00616038,98546.96,-0.01453039,-0.02390755,-0.03853521
1245,0.007,0.006,0.004,5,40,60,92,49,43,0.358696,-0.0004974,-0.00405496,-0.04576123,0.810126,0.00596471,-0.00416038,98627.05,-0.01372951,-0.02495497,-0.03866754
1254,0.007,0.006,0.004,7,40,60,92,49,43,0.358696,-0.0004974,-0.00405496,-0.04576123,0.810126,0.00596471,-0.00416038,98627.05,-0.01372951,-0.02495497,-0.03866754
1425,0.007,0.008,0.006,5,40,60,89,46,43,0.393258,-0.00064777,-0.00603627,-0.05765192,0.814284,0.00796471,-0.00616038,98268.48,-0.01731523,-0.01863983,-0.03870484
192,0.003,0.006,0.006,3,40,60,100,54,46,0.49,-0.00039092,-8.807e-05,-0.0390923,0.857721,0.00596471,-0.00616038,98820.87,-0.01179134,-0.02890234,-0.03882245
723,0.005,0.006,0.006,2,40,60,99,54,45,0.474747,-0.00039135,-0.00032759,-0.03874354,0.846456,0.00596471,-0.00616038,98832.75,-0.01167246,-0.02985039,-0.03946626
1236,0.007,0.006,0.004,4,40,60,92,49,43,0.369565,-0.00049941,-0.00405479,-0.04594549,0.80607,0.00596471,-0.00416038,98621.9,-0.01378104,-0.02595825,-0.03954172
1164,0.007,0.004,0.006,7,40,60,93,49,44,0.55914,-0.00049292,0.00385226,-0.04584191,0.816198,0.00396593,-0.00616038,98623.88,-0.01376121,-0.02629411,-0.03972573
1587,0.007,0.01,0.008,3,40,60,85,45,40,0.458824,-0.00060297,-0.00026946,-0.05125272,0.816043,0.00996327,-0.00816038,98456.1,-0.01543901,-0.02331369,-0.04011969
948,0.005,0.01,0.004,2,40,60,96,50,46,0.364583,-0.00057855,-0.00404018,-0.05554053,0.75603,0.00996295,-0.00416038,98337.92,-0.01662079,-0.02228334,-0.04023294
1362,0.007,0.008,0.004,3,40,60,89,46,43,0.348315,-0.00053888,-0.00405481,-0.04795988,0.795581,0.00796471,-0.00416038,98561.21,-0.01438792,-0.02570645,-0.04034183
1542,0.007,0.01,0.006,3,40,60,88,46,42,0.420455,-0.00055831,-0.00367627,-0.04913138,0.820164,0.00996327,-0.00616038,98520.95,-0.01479054,-0.02511981,-0.0404695
777,0.005,0.006,0.008,3,40,60,97,53,44,0.525773,-0.00043724,0.00023637,-0.04241254,0.850943,0.00596471,-0.00816038,98719.86,-0.01280145,-0.02962388,-0.04087297
240,0.003,0.006,0.008,3,45,60,248,204,44,0.540323,-7.342e-05,0.00075524,-0.01820694,0.97217,0.0059675,-0.00816038,99417.62,-0.00582379,-0.04301182,-0.04096739
1182,0.007,0.004,0.008,3,40,60,91,48,43,0.593407,-0.00049889,0.00385112,-0.04539856,0.81302,0.00396593,-0.00816038,98635.44,-0.01364562,-0.02805119,-0.04107542
705,0.005,0.006,0.004,5,40,60,100,54,46,0.36,-0.00048371,-0.00405479,-0.04837104,0.814951,0.00596471,-0.00416038,98549.02,-0.01450976,-0.02734381,-0.04122191
714,0.005,0.006,0.004,7,40,60,100,54,46,0.36,-0.00048371,-0.00405479,-0.04837104,0.814951,0.00596471,-0.00416038,98549.02,-0.01450976,-0.02734381,-0.04122191
1767,0.01,0.006,0.004,3,40,60,78,43,35,0.371795,-0.00054668,-0.00405379,-0.04264125,0.782589,0.00596333,-0.00416038,98721.42,-0.01278576,-0.02874247,-0.04124656
687,0.005,0.006,0.004,3,40,60,100,54,46,0.39,-0.00046265,-0.00405288,-0.04626457,0.811376,0.00596471,-0.00416038,98612.22,-0.01387782,-0.02860331,-0.04138693
1803,0.01,0.006,0.006,2,40,60,78,43,35,0.448718,-0.00048518,-0.00105562,-0.03784399,0.819327,0.00596333,-0.00616038,98861.37,-0.01138625,-0.03147381,-0.04141709
1821,0.01,0.006,0.006,4,40,60,78,43,35,0.474359,-0.00060866,-0.00603302,-0.04747544,0.805378,0.00596339,-0.00616038,98574.32,-0.01425676,-0.026606,-0.04162815
1194,0.007,0.004,0.008,4,45,60,206,163,43,0.626214,-0.00024015,0.00386425,-0.04947057,0.909434,0.0039675,-0.00816038,98499.51,-0.01500495,-0.03047351,-0.04178524
2064,0.01,0.01,0.004,7,40,60,74,40,34,0.243243,-0.0006794,-0.00406442,-0.05027587,0.780157,0.00996327,-0.00416038,98491.08,-0.01508924,-0.02489359,-0.04179815
1380,0.007,0.008,0.004,5,40,60,89,46,43,0.292135,-0.00061353,-0.00405575,-0.05460426,0.784597,0.00796471,-0.00416038,98363.81,-0.01636191,-0.02427923,-0.0419206
1155,0.007,0.004,0.006,5,40,60,93,49,44,0.55914,-0.00053004,0.00385112,-0.04929387,0.802357,0.00396593,-0.00616038,98521.87,-0.01478134,-0.02730128,-0.04192278
1371,0.007,0.008,0.004,4,40,60,89,46,43,0.314607,-0.00059541,-0.00405553,-0.05299142,0.787371,0.00796471,-0.00416038,98411.75,-0.01588253,-0.02526129,-0.04204565
183,0.003,0.006,0.006,2,40,60,100,54,46,0.47,-0.00043142,-0.00048825,-0.04314166,0.831955,0.00596471,-0.00616038,98702.35,-0.01297649,-0.03113044,-0.04219501
1146,0.007,0.004,0.006,4,40,60,93,49,44,0.55914,-0.00053477,0.0038494,-0.04973336,0.800595,0.00396593,-0.00616038,98508.91,-0.01491088,-0.02742918,-0.0422019
1398,0.007,0.008,0.006,2,40,60,89,46,43,0.41573,-0.00055449,-0.00167755,-0.04934962,0.805494,0.00796471,-0.00616038,98517.62,-0.01482375,-0.02740702,-0.04229427
1776,0.01,0.006,0.004,4,40,60,78,43,35,0.358974,-0.00058639,-0.0040552,-0.04573849,0.775934,0.00596333,-0.00416038,98629.43,-0.01370565,-0.02844129,-0.04232259
1137,0.007,0.004,0.006,3,40,60,93,49,44,0.548387,-0.0005266,0.0038436,-0.04897374,0.79122,0.00396593,-0.00616038,98532.05,-0.01467945,-0.02806887,-0.04240055
1176,0.007,0.004,0.008,2,45,60,215,171,44,0.55814,-0.00019483,0.00277406,-0.04188898,0.911785,0.00396631,-0.00816038,98729.14,-0.01270864,-0.03479056,-0.04248942
1785,0.01,0.006,0.004,5,40,60,78,43,35,0.346154,-0.00062255,-0.0040554,-0.04855873,0.766792,0.00596333,-0.00416038,98545.84,-0.01454158,-0.0273127,-0.04261722
1794,0.01,0.006,0.004,7,40,60,78,43,35,0.346154,-0.00062255,-0.0040554,-0.04855873,0.766792,0.00596333,-0.00416038,98545.84,-0.01454158,-0.0273127,-0.04261722
642,0.005,0.004,0.008,3,40,60,98,53,45,0.591837,-0.00048155,0.00385169,-0.04719232,0.818578,0.00396593,-0.00816038,98581.51,-0.01418487,-0.02959033,-0.04267269
408,0.003,0.01,0.004,2,40,60,97,50,47,0.360825,-0.00061438,-0.00404177,-0.05959517,0.7428,0.00996295,-0.00416038,98218.3,-0.01781696,-0.02347263,-0.0427389
645,0.005,0.004,0.008,3,45,60,243,198,45,0.604938,-0.00010604,0.00385189,-0.02576714,0.955177,0.0039675,-0.00816038,99201.17,-0.00798832,-0.04216561,-0.04278119
696,0.005,0.006,0.004,4,40,60,100,54,46,0.37,-0.00050903,-0.00405465,-0.05090314,0.802169,0.00596471,-0.00416038,98474.59,-0.01525411,-0.02821896,-0.04291959
1320,0.007,0.006,0.008,3,45,60,203,161,42,0.527094,-0.00014182,0.00047686,-0.02879031,0.948179,0.0059675,-0.00816038,99108.26,-0.00891744,-0.04081704,-0.04298931
120,0.003,0.004,0.008,5,40,60,98,53,45,0.622449,-0.00049571,0.0038745,-0.04857932,0.828997,0.00396593,-0.00816038,98539.09,-0.01460912,-0.02935266,-0.04304832
660,0.005,0.004,0.008,5,40,60,98,53,45,0.622449,-0.00049571,0.0038745,-0.04857932,0.828997,0.00396593,-0.00816038,98539.09,-0.01460912,-0.02935266,-0.04304832
1212,0.007,0.004,0.008,7,45,60,206,163,43,0.645631,-0.00028352,0.0038735,-0.05840527,0.898448,0.0039675,-0.00816038,98233.77,-0.01766231,-0.02825325,-0.04310012
237,0.003,0.006,0.008,3,40,60,98,53,45,0.520408,-0.00047041,0.00019377,-0.04610045,0.840055,0.00596471,-0.00816038,98610.63,-0.01389365,-0.03069747,-0.04315576
1446,0.007,0.008,0.008,2,45,60,207,164,43,0.468599,-0.00011125,-0.00040062,-0.02302819,0.956619,0.00796471,-0.00816038,99279.62,-0.00720378,-0.04379601,-0.04335307
1083,0.007,0.004,0.004,2,40,60,93,49,44,0.430108,-0.00057254,-0.00403483,-0.05324654,0.734265,0.00396593,-0.00416038,98409.19,-0.01590813,-0.0272613,-0.04344261
1416,0.007,0.008,0.006,4,40,60,89,46,43,0.41573,-0.00069333,-0.00603592,-0.06170634,0.798352,0.00796471,-0.00616038,98149.65,-0.01850348,-0.02253961,-0.04346847
1731,0.01,0.004,0.008,4,40,60,77,42,35,0.61039,-0.00062182,0.00386155,-0.04788043,0.790033,0.00396339,-0.00816038,98562.76,-0.01437238,-0.02888381,-0.04369767
165,0.003,0.006,0.004,5,40,60,101,54,47,0.356436,-0.00051907,-0.00405478,-0.05242567,0.802503,0.00596471,-0.00416038,98429.15,-0.0157085,-0.02852694,-0.04372072
174,0.003,0.006,0.004,7,40,60,101,54,47,0.356436,-0.00051907,-0.00405478,-0.05242567,0.802503,0.00596471,-0.00416038,98429.15,-0.0157085,-0.02852694,-0.04372072
1830,0.01,0.006,0.006,5,40,60,78,43,35,0.448718,-0.00069051,-0.00603429,-0.05385976,0.785895,0.00596339,-0.00616038,98385.33,-0.01614668,-0.02593346,-0.04379854
1497,0.007,0.01,0.004,3,40,60,88,46,42,0.318182,-0.00064751,-0.0040552,-0.05698098,0.762077,0.00996327,-0.00416038,98293.66,-0.01706336,-0.02533931,-0.04380992
147,0.003,0.006,0.004,3,40,60,101,54,47,0.386139,-0.00049821,-0.00405298,-0.05031921,0.798181,0.00596471,-0.00416038,98492.27,-0.01507733,-0.02978491,-0.04388736
255,0.003,0.006,0.008,5,40,60,96,52,44,0.53125,-0.00054645,0.00126352,-0.05245955,0.841117,0.00596471,-0.00816038,98419.83,-0.01580171,-0.02840274,-0.04398844
795,0.005,0.006,0.008,5,40,60,96,52,44,0.53125,-0.00054645,0.00126352,-0.05245955,0.841117,0.00596471,-0.00816038,98419.83,-0.01580171,-0.02840274,-0.04398844
345,0.003,0.008,0.006,5,40,60,95,50,45,0.389474,-0.00071914,-0.00603592,-0.06831854,0.793553,0.00796471,-0.00616038,97953.71,-0.02046285,-0.02046285,-0.04402456
885,0.005,0.008,0.006,5,40,60,95,50,45,0.389474,-0.00071914,-0.00603592,-0.06831854,0.793553,0.00796471,-0.00616038,97953.71,-0.02046285,-0.02046285,-0.04402456
543,0.005,0.004,0.004,2,40,60,101,54,47,0.445545,-0.00055931,-0.00403375,-0.05648999,0.734382,0.00396593,-0.00416038,98313.12,-0.01686884,-0.02723307,-0.04424836
1203,0.007,0.004,0.008,5,45,60,206,163,43,0.645631,-0.00026336,0.00387025,-0.05425212,0.903137,0.0039675,-0.00816038,98357.23,-0.01642766,-0.03149972,-0.04426104
1185,0.007,0.004,0.008,3,45,60,209,166,43,0.598086,-0.0001977,0.00385105,-0.04132004,0.918914,0.0039675,-0.00816038,98742.9,-0.012571,-0.03734489,-0.04442395
1407,0.007,0.008,0.006,3,40,60,89,46,43,0.438202,-0.0006162,-0.00266955,-0.05484214,0.798683,0.00796471,-0.00616038,98353.96,-0.01646039,-0.02735253,-0.04450445
1902,0.01,0.008,0.004,3,40,60,75,40,35,0.32,-0.00068431,-0.00405527,-0.05132327,0.75069,0.00796327,-0.00416038,98463.25,-0.01536752,-0.02789735,-0.0445285
1875,0.01,0.006,0.008,5,40,60,76,42,34,0.539474,-0.000569,0.00116633,-0.04324435,0.834298,0.00596339,-0.00816038,98696.24,-0.01303757,-0.03242019,-0.04466377
1002,0.005,0.01,0.006,3,40,60,94,50,44,0.414894,-0.00062307,-0.00367627,-0.05856829,0.799847,0.00996327,-0.00616038,98241.68,-0.01758317,-0.02609527,-0.04469006
1614,0.007,0.01,0.008,7,40,60,83,44,39,0.445783,-0.00075529,-0.00803375,-0.062689,0.825815,0.00996339,-0.00816038,98111.78,-0.01888222,-0.02288448,-0.04474269
771,0.005,0.006,0.008,2,45,60,244,199,45,0.504098,-5.055e-05,4.704e-05,-0.01233322,0.977836,0.0059657,-0.00816038,99600.66,-0.00399337,-0.05034491,-0.04477475
2019,0.01,0.008,0.008,7,40,60,73,39,34,0.465753,-0.00074238,-0.0080323,-0.05419341,0.822248,0.00796339,-0.00816038,98367.88,-0.01632123,-0.02646584,-0.04491766
102,0.003,0.004,0.008,3,40,60,99,53,46,0.585859,-0.00051394,0.00385112,-0.05088023,0.807135,0.00396593,-0.00816038,98472.44,-0.01527555,-0.03066397,-0.04494614
1506,0.007,0.01,0.004,4,40,60,88,46,42,0.284091,-0.00068525,-0.00405635,-0.06030236,0.765713,0.00996327,-0.00416038,98194.61,-0.01805392,-0.02518477,-0.04505427
906,0.005,0.008,0.008,2,45,60,239,194,45,0.476987,-8.678e-05,-0.00032759,-0.02073955,0.96505,0.0079657,-0.00816038,99344.27,-0.00655733,-0.04710015,-0.04510521
1560,0.007,0.01,0.006,5,40,60,88,46,42,0.363636,-0.00076872,-0.00603751,-0.06764731,0.78885,0.00996327,-0.00616038,97972.41,-0.02027595,-0.02164017,-0.04527528
1929,0.01,0.008,0.004,7,40,60,75,40,35,0.28,-0.00072486,-0.00405678,-0.05436478,0.753473,0.00796327,-0.00416038,98372.48,-0.01627517,-0.02729275,-0.045358
156,0.003,0.006,0.004,4,40,60,101,54,47,0.366337,-0.00054414,-0.00405464,-0.05495778,0.789724,0.00596471,-0.00416038,98354.81,-0.01645194,-0.02940102,-0.04541413
822,0.005,0.008,0.004,3,40,60,96,50,46,0.34375,-0.00060638,-0.00405479,-0.05821283,0.771717,0.00796471,-0.00416038,98257.9,-0.01742096,-0.02743935,-0.04543628
1812,0.01,0.006,0.006,3,40,60,78,43,35,0.461538,-0.0006258,-0.00034453,-0.04881237,0.785217,0.00596333,-0.00616038,98535.71,-0.01464289,-0.03069344,-0.04545564
1533,0.007,0.01,0.006,2,40,60,89,46,43,0.404494,-0.00066338,-0.00167755,-0.05904116,0.768129,0.00996295,-0.00616038,98231.29,-0.01768713,-0.02644073,-0.04547355
84,0.003,0.004,0.006,7,40,60,100,54,46,0.55,-0.00060944,0.00385026,-0.06094369,0.777368,0.00396593,-0.00616038,98177.27,-0.01822728,-0.02652722,-0.04554343
624,0.005,0.004,0.006,7,40,60,100,54,46,0.55,-0.00060944,0.00385026,-0.06094369,0.777368,0.00396593,-0.00616038,98177.27,-0.01822728,-0.02652722,-0.04554343
1551,0.007,0.01,0.006,4,40,60,88,46,42,0.386364,-0.00077897,-0.00603635,-0.06854899,0.782808,0.00996327,-0.00616038,97946.55,-0.02053452,-0.02164765,-0.04564229
1515,0.007,0.01,0.004,5,40,60,88,46,42,0.261364,-0.00068918,-0.00405721,-0.06064745,0.768225,0.00996327,-0.00416038,98183.95,-0.01816052,-0.02586389,-0.04574339
1389,0.007,0.008,0.004,7,40,60,89,46,43,0.292135,-0.00065685,-0.00405575,-0.05845958,0.772854,0.00796471,-0.00416038,98249.93,-0.01750068,-0.02711296,-0.04575954
597,0.005,0.004,0.006,3,40,60,100,54,46,0.54,-0.00056768,0.00224605,-0.0567675,0.776495,0.00396593,-0.00616038,98301.24,-0.01698761,-0.02902433,-0.04588382
1938,0.01,0.008,0.006,2,40,60,75,40,35,0.4,-0.00074833,-0.00191828,-0.05612439,0.751851,0.00796327,-0.00616038,98319.15,-0.01680846,-0.02780323,-0.0465343
2037,0.01,0.01,0.004,3,40,60,74,40,34,0.283784,-0.00083045,-0.00405564,-0.06145309,0.708393,0.00996327,-0.00416038,98163.46,-0.01836539,-0.02489359,-0.04658474
2127,0.01,0.01,0.008,3,40,60,71,39,32,0.422535,-0.00078574,-0.00068048,-0.05578788,0.771425,0.00996327,-0.00816038,98324.63,-0.01675365,-0.02753929,-0.04664253
1857,0.01,0.006,0.008,3,40,60,76,42,34,0.5,-0.00062924,0.00010253,-0.04782246,0.794519,0.00596333,-0.00816038,98562.91,-0.01437091,-0.03248476,-0.04665114
1749,0.01,0.004,0.008,7,40,60,77,42,35,0.61039,-0.00068103,0.00387626,-0.05243963,0.778257,0.00396339,-0.00816038,98427.5,-0.01572497,-0.03021648,-0.04670849
3,0.003,0.004,0.004,2,40,60,102,54,48,0.441176,-0.00059357,-0.00403429,-0.06054462,0.720642,0.00396593,-0.00416038,98193.53,-0.01806471,-0.02841633,-0.04673353
2082,0.01,0.01,0.006,3,40,60,74,40,34,0.378378,-0.00077925,-0.00603484,-0.0576646,0.762359,0.00996327,-0.00616038,98271.09,-0.01728905,-0.02717115,-0.04681849
1461,0.007,0.008,0.008,4,40,60,87,45,42,0.482759,-0.0007589,-0.00162044,-0.06602409,0.793208,0.00796471,-0.00816038,98019.78,-0.01980222,-0.0244452,-0.04694735
462,0.003,0.01,0.006,3,40,60,95,50,45,0.410526,-0.00065533,-0.00368791,-0.06225619,0.789891,0.00996327,-0.00616038,98132.99,-0.01867009,-0.02717277,-0.04696159
1266,0.007,0.006,0.006,2,45,60,215,172,43,0.47907,-0.00013844,-0.00032759,-0.02976455,0.941445,0.00596471,-0.00616038,99086.55,-0.00913452,-0.04567249,-0.0470569
2100,0.01,0.01,0.006,5,40,60,74,40,34,0.337838,-0.00090853,-0.00604686,-0.06723149,0.757847,0.00996327,-0.00616038,97987.19,-0.02012807,-0.02234627,-0.04709042
1101,0.007,0.004,0.004,4,40,60,93,49,44,0.430108,-0.00064346,-0.00403661,-0.05984191,0.723656,0.00396593,-0.00416038,98214.14,-0.01785864,-0.02863454,-0.04720089
