date,pair,side,net_return,pnl,equity,peak,drawdown
2019-10-01,AUDUSD=X,SHORT,0.009852263001053895,295.93443779714636,100419.94918293414,100419.94918293414,0.0
2019-11-18,GBPUSD=X,LONG,0.009906224801768282,298.4347773564878,100718.38396029064,100718.38396029064,0.0
2020-01-03,GBPJPY=X,LONG,-0.006126183848033505,-185.10580110527079,100533.27815918537,100718.38396029064,-0.0018378551544100397
2020-01-03,GBPUSD=X,LONG,-0.0060912971985666135,-183.71342268412917,100349.56473650124,100718.38396029064,-0.003661885837394019
2020-01-07,GBPUSD=X,LONG,0.009908265999841468,298.2870541132696,100647.85179061451,100718.38396029064,-0.0007002909191229367
2020-03-30,EURUSD=X,LONG,-0.0060359216008363265,-182.250762810223,100465.6010278043,100718.38396029064,-0.002509799329048046
2020-03-31,EURUSD=X,LONG,-0.006036269999505944,-181.93124803994058,100283.66977976436,100718.38396029064,-0.004316135380981412
2020-03-31,USDJPY=X,SHORT,-0.0060555267640256885,-182.18113390382314,100101.48864586053,100718.38396029064,-0.006124952468194111
2020-04-02,USDJPY=X,SHORT,-0.006055925282198181,-181.86214076284227,99919.6265050977,100718.38396029064,-0.007930602376502227
2020-04-09,AUDUSD=X,SHORT,-0.006160380004999583,-184.66286076870907,99734.96364432898,100718.38396029064,-0.009764059720709817
2020-04-13,USDJPY=X,LONG,-0.00605527355677688,-181.1767464124826,99553.78689791649,100718.38396029064,-0.011562904571952859
2020-04-15,USDJPY=X,LONG,-0.006055745501236171,-180.86171914142466,99372.92517877507,100718.38396029064,-0.013358621620120803
2020-04-17,EURUSD=X,SHORT,0.009963389998421281,297.02736265202213,99669.95254142709,100718.38396029064,-0.010409533767707257
2020-05-06,GBPUSD=X,LONG,-0.006096422407121053,-182.2890395970744,99487.66350183001,100718.38396029064,-0.012219422215370757
2020-07-01,AUDUSD=X,LONG,0.009854447997863797,294.1188019223268,99781.78230375235,100718.38396029064,-0.009299212514247146
2020-07-03,EURJPY=X,LONG,0.0030559951231073895,91.47979202856912,99873.26209578091,100718.38396029064,-0.008390939481742743
2020-07-13,EURJPY=X,SHORT,-0.006082726672958437,-182.25052657961263,99691.0115692013,100718.38396029064,-0.010200445546211134
2020-08-25,USDJPY=X,SHORT,-0.006056781081232758,-181.14198985238835,99509.86957934892,100718.38396029064,-0.011998945310899622
2020-09-22,AUDUSD=X,LONG,-0.006138345093380652,-183.2477759026035,99326.62180344631,100718.38396029064,-0.013818352738791395
2020-10-15,AUDUSD=X,SHORT,0.009859994991361781,293.8079980472599,99620.42980149356,100718.38396029064,-0.010901228908020921
2020-11-24,EURJPY=X,SHORT,-0.00608118135118097,-181.74296997164268,99438.68683152192,100718.38396029064,-0.012705695608393186
2021-03-16,GBPUSD=X,LONG,-0.0060863292036575575,-181.564975090815,99257.1218564311,100718.38396029064,-0.014508395055620182
2021-09-20,GBPUSD=X,SHORT,0.009913288004986528,295.1893306526533,99552.31118708375,100718.38396029064,-0.011577556423727264
2021-12-27,USDJPY=X,LONG,0.009947220267559025,297.08063025675074,99849.3918173405,100718.38396029064,-0.008627939694631603
2022-02-04,GBPUSD=X,LONG,-0.006088259995296896,-182.3727173268718,99667.01910001363,100718.38396029064,-0.010438658951195334
2022-03-29,EURUSD=X,SHORT,-0.006036423599027255,-180.4897038420067,99486.52939617162,100718.38396029064,-0.012230682380732882
2022-05-12,EURJPY=X,LONG,-0.0060728544397507835,-181.2501635216813,99305.27923264995,100718.38396029064,-0.014030256166518984
2022-07-01,GBPJPY=X,LONG,-0.006108654319975596,-181.98648689427299,99123.29274575568,100718.38396029064,-0.015837140667029015
2022-07-28,GBPJPY=X,SHORT,0.0098908104880978,294.1229110513527,99417.41565680703,100718.38396029064,-0.012916890167702921
2022-08-03,EURUSD=X,SHORT,0.009961018800281139,297.08962392984574,99714.50528073688,100718.38396029064,-0.009967184143359065
2022-08-26,EURJPY=X,SHORT,-0.006073152891172256,-181.6744308112555,99532.83084992562,100718.38396029064,-0.011770970340751585
2022-10-04,EURJPY=X,LONG,0.009929618599522225,296.4969145411563,99829.32776446678,100718.38396029064,-0.008827149134703949
2023-02-07,EURJPY=X,SHORT,0.009929793521005518,297.3853836125815,100126.71314807936,100718.38396029064,-0.00587450660888833
2023-04-03,AUDUSD=X,SHORT,-0.0061488800023284645,-184.70014325253112,99942.01300482683,100718.38396029064,-0.007708334118723514
2023-05-24,EURJPY=X,LONG,-0.006066706689051527,-181.89566364409728,99760.11734118273,100718.38396029064,-0.009514316864791206
2023-06-05,EURJPY=X,SHORT,-0.006066981925427767,-181.57284863625264,99578.54449254648,100718.38396029064,-0.011317094485884027
2023-07-11,EURUSD=X,LONG,0.009963271200718687,297.63841336562183,99876.18290591211,100718.38396029064,-0.008361939710138433
2023-07-21,EURJPY=X,LONG,0.009935939730797524,297.7091201685758,100173.89202608068,100718.38396029064,-0.005406082909597099
2023-12-07,GBPJPY=X,LONG,-0.006097109904247339,-183.231368765766,99990.66065731492,100718.38396029064,-0.007225327436375828
2024-02-13,GBPJPY=X,LONG,0.009903735075606433,297.08430395547293,100287.7449612704,100718.38396029064,-0.004275674232323112
2024-08-12,GBPUSD=X,LONG,0.0016270191712979352,48.951025109467444,100336.69598637985,100718.38396029064,-0.003789655462117736
2024-08-27,EURJPY=X,SHORT,-0.006062074014282755,-182.47454322540665,100154.22144315444,100718.38396029064,-0.005601385714832596
2024-08-27,GBPJPY=X,SHORT,-0.00609461384708266,-183.1203914553696,99971.10105169908,100718.38396029064,-0.007419528384075225
2024-09-02,EURJPY=X,SHORT,-0.006062139203915496,-181.81161928323078,99789.28943241586,100718.38396029064,-0.009224676681082289
2024-09-02,GBPJPY=X,SHORT,-0.006094313916165316,-182.4441765816661,99606.8452558342,100718.38396029064,-0.011036105433290921
2024-09-26,USDJPY=X,LONG,0.009958228324123077,297.5723123109577,99904.41756814516,100718.38396029064,-0.008081606953368015
2025-03-05,GBPJPY=X,SHORT,-0.006094924696621004,-182.67297058128756,99721.74459756387,100718.38396029064,-0.009895307326611813
2025-04-03,EURUSD=X,LONG,0.009962949198742905,298.056802630663,100019.80140019453,100718.38396029064,-0.006935998500249285
2025-06-06,EURJPY=X,LONG,0.009938702157359404,298.2201047864317,100318.02150498096,100718.38396029064,-0.003975068300018814
2025-07-14,GBPUSD=X,SHORT,0.00991174599389386,298.2980243302059,100616.31952931116,100718.38396029064,-0.001013364462040145
2025-08-14,AUDUSD=X,LONG,-0.006152640995493554,-185.71682770551556,100430.60270160565,100718.38396029064,-0.0028572863003685223
2025-09-02,GBPUSD=X,SHORT,0.00991117564093337,298.61560293012326,100729.21830453577,100729.21830453577,0.0
2025-10-10,AUDUSD=X,LONG,-0.0061519779984853555,-185.9051804442397,100543.31312409152,100729.21830453577,-0.0018455933995455975
2025-12-03,GBPUSD=X,SHORT,-0.006090600000594052,-183.71073089199595,100359.60239319953,100729.21830453577,-0.0036694011683757743
2025-12-16,USDJPY=X,LONG,-0.006038590915742254,-181.80917499572377,100177.7932182038,100729.21830453577,-0.005474331039329927
2026-02-19,EURUSD=X,LONG,-0.006033750800909836,-181.33435201911513,99996.4588661847,100729.21830453577,-0.007274547054815006
2026-02-19,GBPUSD=X,LONG,-0.006088468800740278,-182.64759599738224,99813.81127018732,100729.21830453577,-0.009087800439202098
